,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-06-18 00:05:00,8008.02,134.24,,,7178.69,,0.05,19.08,0.0,,,417.99,0.0,0.13,507.4,,,
2018-06-18 00:10:00,7984.44,96.55,,,7251.74,,0.05,21.17,0.0,,,342.85,0.0,0.13,513.72,,,
2018-06-18 00:15:00,7955.92,132.21,,,7268.97,,0.05,21.14,0.0,,,277.74,0.0,0.13,524.8,,,
2018-06-18 00:20:00,7966.09,19.15,,,7243.57,,0.05,21.12,0.0,,,246.52,0.0,0.13,533.01,,,
2018-06-18 00:25:00,7905.59,33.99,,,7251.12,,0.05,21.01,0.0,,,189.3,0.0,0.13,530.55,,,
2018-06-18 00:30:00,7856.29,44.75,,,7231.36,,0.05,70.15,0.0,,,164.52,0.0,0.13,525.92,60.38,11.3,0.0
2018-06-18 00:35:00,7782.33,16.25,,,7102.45,,0.05,110.12,0.0,,,136.41,0.0,0.13,522.15,,,
2018-06-18 00:40:00,7705.32,-49.86,,,6978.69,,0.05,108.08,0.0,,,125.91,0.0,0.13,498.78,,,
2018-06-18 00:45:00,7678.17,-17.18,,,6879.69,,0.05,115.01,0.0,,,137.41,0.0,0.13,496.99,,,
2018-06-18 00:50:00,7700.35,86.82,,,6929.18,,0.05,115.12,0.0,,,150.88,0.0,0.13,500.36,,,
2018-06-18 00:55:00,7725.5,-92.16,,,6962.46,,0.05,121.14,0.0,,,124.22,0.0,0.13,498.05,,,
2018-06-18 01:00:00,7692.3,-165.45,,,6945.39,,0.05,121.17,0.0,,,125.32,0.0,0.13,482.15,51.17,11.4,0.0
2018-06-18 01:05:00,7679.23,-284.84,,,6763.71,,0.05,121.01,0.0,,,100.38,0.0,0.13,501.04,,,
2018-06-18 01:10:00,7636.51,-188.33,,,6703.89,,0.05,143.12,0.0,,,110.29,0.0,0.13,488.21,,,
2018-06-18 01:15:00,7569.29,-184.49,,,6677.52,,0.05,173.12,0.0,,,115.57,0.0,0.13,491.07,,,
2018-06-18 01:20:00,7513.42,-236.57,,,6623.79,,0.05,10.16,0.0,,,118.58,0.0,0.13,490.34,,,
2018-06-18 01:25:00,7464.39,-197.05,,,6623.54,,0.05,0.12,0.0,,,107.98,0.0,0.13,484.44,,,
