,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2019-02-04 00:05:00,7451.95,-688.16,,,6114.61,,0.01,0.2,0.0,,,7.7,0.0,0.38,603.15,,,
2019-02-04 00:10:00,7520.65,-712.17,,,6114.49,,0.01,0.12,0.0,,,7.7,0.0,0.38,591.07,,,
2019-02-04 00:15:00,7479.32,-668.27,,,6150.38,,0.01,0.15,0.0,,,7.7,0.0,0.38,591.07,,,
2019-02-04 00:20:00,7459.47,-659.0,,,6206.58,,0.01,0.14,0.0,,,7.7,0.0,0.38,585.8,,,
2019-02-04 00:25:00,7391.17,-662.73,,,6176.23,,0.01,0.12,0.0,,,7.7,0.0,0.38,586.73,,,
2019-02-04 00:30:00,7277.26,-626.67,,,6055.79,,0.01,0.14,0.0,,,7.4,0.0,0.38,598.34,84.86,22.9,0.0
2019-02-04 00:35:00,7214.23,-632.97,,,6001.97,,0.01,0.14,0.0,,,7.7,0.0,0.38,587.94,,,
2019-02-04 00:40:00,7330.83,-717.35,,,5982.86,,0.01,0.18,0.0,,,7.7,0.0,0.38,588.57,,,
2019-02-04 00:45:00,7276.53,-745.24,,,5965.16,,0.01,0.12,0.0,,,7.7,0.0,0.38,595.02,,,
2019-02-04 00:50:00,7188.24,-724.64,,,5873.29,,0.01,0.15,0.0,,,7.7,0.0,0.38,625.17,,,
2019-02-04 00:55:00,7125.62,-712.6,,,5829.44,,0.01,0.18,0.0,,,7.7,0.0,0.38,664.57,,,
2019-02-04 01:00:00,7046.42,-718.65,,,5751.61,,0.01,0.12,0.0,,,7.7,0.0,0.38,653.85,74.8,22.6,0.0
2019-02-04 01:05:00,7085.32,-678.9,,,5694.26,,0.01,0.13,0.0,,,7.7,0.0,0.38,658.01,,,
2019-02-04 01:10:00,7053.83,-709.3,,,5694.86,,0.01,0.15,0.0,,,7.7,0.0,0.38,649.22,,,
2019-02-04 01:15:00,7004.72,-737.83,,,5620.72,,0.01,0.18,0.0,,,7.7,0.0,0.38,651.1,,,
2019-02-04 01:20:00,6938.41,-742.0,,,5599.7,,0.01,0.15,0.0,,,7.7,0.0,0.38,635.97,,,
2019-02-04 01:25:00,6803.55,-717.51,,,5536.35,,0.01,0.15,0.0,,,7.7,0.0,0.38,619.07,,,
2019-02-04 01:30:00,6731.77,-713.61,,,5406.56,,0.01,0.15,0.0,,,7.7,0.0,0.38,617.51,79.75,22.4,0.0
2019-02-04 01:35:00,6828.39,-729.97,,,5380.71,,0.01,0.15,0.0,,,7.7,0.0,0.38,619.96,,,
2019-02-04 01:40:00,6747.67,-634.99,,,5425.84,,0.01,0.16,0.0,,,7.7,0.0,0.38,621.83,,,
2019-02-04 01:45:00,6747.5,-740.54,,,5476.16,,0.01,0.18,0.0,,,7.7,0.0,0.38,633.26,,,
2019-02-04 01:50:00,6750.96,-729.13,,,5349.46,,0.01,0.14,0.0,,,7.7,0.0,0.38,643.92,,,
2019-02-04 01:55:00,6784.75,-771.41,,,5331.88,,0.01,0.14,0.0,,,7.7,0.0,0.38,638.67,,,
2019-02-04 02:00:00,6783.43,-798.75,,,5339.79,,0.01,0.15,0.0,,,7.8,0.0,0.38,649.08,85.25,22.2,0.0
2019-02-04 02:05:00,6854.73,-816.76,,,5284.99,,0.01,0.15,0.0,,,7.5,1.3,0.38,696.03,,,
2019-02-04 02:10:00,6980.15,-847.65,,,5342.17,,0.01,0.15,0.0,,,7.8,121.6,0.38,664.39,,,
2019-02-04 02:15:00,6986.15,-875.86,,,5399.73,,0.01,0.15,0.0,,,7.5,215.0,0.38,658.46,,,
2019-02-04 02:20:00,6982.53,-860.35,,,5424.93,,0.0,0.15,0.0,,,7.8,189.1,0.38,620.61,,,
2019-02-04 02:25:00,6906.46,-854.83,,,5439.71,,0.0,0.12,0.0,,,7.8,189.4,0.38,603.23,,,
2019-02-04 02:30:00,6862.02,-840.33,,,5438.6,,0.0,0.15,0.0,,,7.8,190.4,0.38,585.4,80.3,21.9,0.0
2019-02-04 02:35:00,6912.71,-875.4,,,5400.79,,0.0,0.17,0.0,,,7.6,189.9,0.38,568.45,,,
2019-02-04 02:40:00,6847.15,-894.43,,,5377.5,,0.0,0.12,0.0,,,7.6,191.2,0.38,561.38,,,
2019-02-04 02:45:00,6844.67,-938.61,,,5337.85,,0.0,0.18,0.0,,,7.6,189.9,0.38,558.97,,,
2019-02-04 02:50:00,6836.2,-960.44,,,5322.77,,0.0,0.16,0.0,,,7.6,189.6,0.38,553.06,,,
2019-02-04 02:55:00,6872.12,-929.81,,,5303.56,,0.0,0.14,0.0,,,7.6,188.0,0.38,543.69,,,
2019-02-04 03:00:00,6830.15,-1002.42,,,5308.53,,0.0,0.18,0.0,,,7.6,192.1,0.38,543.43,79.94,21.9,0.0
2019-02-04 03:05:00,6965.35,-1017.45,,,5292.05,,0.0,0.12,0.0,,,7.6,188.6,0.38,537.7,,,
2019-02-04 03:10:00,7093.17,-1091.57,,,5332.07,,0.0,0.18,0.0,,,7.6,291.2,0.38,538.65,,,
2019-02-04 03:15:00,7108.46,-1036.79,,,5447.76,,0.0,0.15,0.0,,,7.6,397.8,0.38,540.88,,,
2019-02-04 03:20:00,7121.3,-1036.1,,,5486.45,,0.0,0.13,0.0,,,7.6,386.8,0.38,540.37,,,
2019-02-04 03:25:00,7082.4,-1017.99,,,5498.95,,0.0,0.18,0.0,,,7.6,386.3,0.38,540.71,,,
2019-02-04 03:30:00,7056.35,-1080.78,,,5462.76,,0.0,0.12,0.0,,,7.6,386.9,0.38,538.99,81.58,21.8,0.0
2019-02-04 03:35:00,7094.47,-1094.92,,,5413.24,,0.0,0.17,0.0,,,7.6,382.4,0.38,529.5,,,
2019-02-04 03:40:00,7150.12,-1166.37,,,5409.1,,0.0,0.12,0.0,,,7.6,387.7,0.38,525.36,,,
2019-02-04 03:45:00,7171.54,-1153.55,,,5395.94,,0.0,0.15,0.0,,,7.6,387.4,0.38,527.65,,,
2019-02-04 03:50:00,7149.31,-1105.52,,,5436.37,,0.0,0.15,0.0,,,7.6,387.0,0.38,518.37,,,
2019-02-04 03:55:00,7184.99,-1133.53,,,5472.86,,0.0,0.14,0.0,,,7.9,388.5,0.38,511.28,,,
2019-02-04 04:00:00,7211.16,-1167.81,,,5490.63,,0.0,0.15,0.0,,,7.9,389.3,0.38,504.12,80.12,21.9,0.0
2019-02-04 04:05:00,7326.39,-1199.38,,,5491.38,,0.0,0.15,0.0,,,39.1,384.3,0.38,507.43,,,
2019-02-04 04:10:00,7426.86,-1231.42,,,5522.87,,0.0,0.12,0.0,,,38.5,384.5,0.38,504.85,,,
2019-02-04 04:15:00,7391.47,-1218.63,,,5588.38,,0.0,0.15,0.0,,,38.6,388.0,0.38,504.96,,,
2019-02-04 04:20:00,7367.6,-1222.28,,,5575.46,,0.0,0.15,0.0,,,38.7,389.5,0.38,498.61,,,
2019-02-04 04:25:00,7381.96,-1255.36,,,5590.77,,0.0,0.12,0.0,,,38.8,384.7,0.38,501.76,,,
2019-02-04 04:30:00,7492.01,-1208.01,,,5565.06,,0.0,0.16,0.0,,,39.0,381.9,0.38,511.02,78.68,21.9,0.0
2019-02-04 04:35:00,7512.85,-1131.08,,,5686.54,,0.01,0.18,0.0,,,39.0,385.4,0.38,506.74,,,
2019-02-04 04:40:00,7558.71,-1057.46,,,5801.38,,0.01,0.12,0.0,,,38.9,384.9,0.38,496.35,,,
2019-02-04 04:45:00,7632.94,-1047.77,,,5898.78,,0.01,0.15,0.0,,,38.9,387.4,0.38,501.24,,,
2019-02-04 04:50:00,7691.99,-967.55,,,6055.09,,0.01,0.15,0.0,,,38.7,383.7,0.38,486.83,,,
2019-02-04 04:55:00,7470.98,-826.26,,,6140.61,,0.01,0.13,0.0,,,38.1,390.0,0.38,485.73,,,
2019-02-04 05:00:00,7654.22,-938.41,,,6131.22,,0.01,0.14,0.0,,,38.8,187.9,0.38,483.62,95.11,21.9,0.0
2019-02-04 05:05:00,7716.05,-802.04,,,6188.39,,0.01,0.19,0.0,,,38.8,189.0,0.38,477.14,,,
2019-02-04 05:10:00,7872.38,-791.59,,,6358.2,,0.01,0.15,0.0,,,38.7,187.4,0.38,472.85,,,
2019-02-04 05:15:00,8062.47,-802.92,,,6553.73,,0.01,0.15,0.0,,,38.8,189.8,0.38,469.5,,,
2019-02-04 05:20:00,8049.35,-715.64,,,6725.7,,0.01,0.15,0.0,,,38.7,190.2,0.38,476.48,,,
2019-02-04 05:25:00,8069.91,-736.84,,,6769.41,,0.01,0.16,0.0,,,38.5,191.3,0.38,487.21,,,
2019-02-04 05:30:00,8166.8,-730.72,,,6795.87,,0.01,0.08,0.0,,,38.7,189.1,0.38,482.33,100.3,21.9,2.29
2019-02-04 05:35:00,8081.75,-752.93,,,6900.95,,0.01,0.12,0.0,,,38.9,190.6,0.5,484.85,,,
2019-02-04 05:40:00,8180.67,-814.46,,,6791.78,,0.01,0.2,0.0,,,38.6,0.0,0.64,480.68,,,
2019-02-04 05:45:00,8239.95,-825.9,,,6825.39,,0.01,0.04,0.0,,,38.8,0.0,0.78,471.56,,,
2019-02-04 05:50:00,8279.06,-820.25,,,6837.69,,0.01,0.12,0.0,,,38.9,0.0,1.87,459.75,,,
2019-02-04 05:55:00,8404.86,-810.3,,,6910.67,,0.01,0.18,0.0,,,38.9,0.0,3.15,451.33,,,
2019-02-04 06:00:00,8436.15,-806.49,,,7055.07,,0.01,0.13,0.0,,,38.9,0.0,4.82,442.48,90.1,21.7,33.48
2019-02-04 06:05:00,8440.12,-757.47,,,7085.13,,0.01,0.13,0.0,,,38.8,0.0,11.15,426.64,,,
2019-02-04 06:10:00,8562.4,-771.59,,,7200.17,,0.01,0.12,0.0,,,38.7,0.0,16.68,422.54,,,
2019-02-04 06:15:00,8591.15,-783.65,,,7267.41,,0.01,0.15,0.0,,,38.8,0.0,23.91,415.91,,,
2019-02-04 06:20:00,8709.81,-800.83,,,7330.98,,0.01,0.12,0.0,,,38.4,0.0,32.82,408.05,,,
2019-02-04 06:25:00,8778.32,-786.74,,,7391.18,,0.01,0.12,0.0,,,38.6,0.0,46.65,392.83,,,
2019-02-04 06:30:00,8810.3,-776.29,,,7459.02,,0.01,0.18,0.0,,,38.8,0.0,57.57,395.43,105.1,21.9,95.8
2019-02-04 06:35:00,8857.72,-858.64,,,7514.71,,0.01,0.12,0.0,,,38.5,0.0,60.83,374.34,,,
2019-02-04 06:40:00,8986.02,-897.52,,,7526.42,,0.01,0.08,0.0,,,38.8,0.0,71.47,349.29,,,
2019-02-04 06:45:00,8904.7,-827.67,,,7550.57,,0.01,0.15,0.0,,,38.5,0.0,95.16,317.42,,,
2019-02-04 06:50:00,8898.77,-805.73,,,7576.19,,0.01,0.12,0.0,,,38.9,0.0,106.99,290.81,,,
2019-02-04 06:55:00,9037.36,-927.0,,,7601.41,,0.01,0.13,0.0,,,38.5,0.0,121.62,260.98,,,
2019-02-04 07:00:00,9061.5,-938.78,,,7637.14,,0.01,0.13,0.0,,,38.7,0.0,132.59,247.09,151.51,22.9,213.64
2019-02-04 07:05:00,9071.93,-1001.04,,,7658.57,,0.01,0.16,0.0,,,38.6,0.0,147.71,224.61,,,
2019-02-04 07:10:00,9136.53,-1038.97,,,7701.86,,0.01,0.14,0.0,,,7.7,0.0,157.87,212.38,,,
2019-02-04 07:15:00,9180.13,-1043.97,,,7683.57,,0.01,0.13,0.0,,,7.7,0.0,167.55,204.49,,,
2019-02-04 07:20:00,9227.35,-1070.5,,,7727.98,,0.01,0.15,0.0,,,7.7,0.0,174.28,202.39,,,
2019-02-04 07:25:00,9297.64,-1110.84,,,7719.42,,0.01,0.16,0.0,,,7.7,0.0,180.37,204.02,,,
2019-02-04 07:30:00,9290.17,-1093.59,,,7730.52,,0.01,0.16,0.0,,,7.7,0.0,182.05,205.48,113.89,24.2,319.04
2019-02-04 07:35:00,9299.7,-1070.91,,,7743.09,,0.01,0.16,0.0,,,7.7,0.0,199.04,219.46,,,
2019-02-04 07:40:00,9305.14,-1064.42,,,7761.37,,0.01,0.14,0.0,,,7.7,0.0,210.54,226.5,,,
2019-02-04 07:45:00,9273.25,-1014.06,,,7751.39,,0.01,0.2,0.0,,,7.7,0.0,220.36,219.22,,,
2019-02-04 07:50:00,9403.09,-1110.72,,,7767.89,,0.01,0.13,0.0,,,7.7,0.0,230.79,211.34,,,
2019-02-04 07:55:00,9416.29,-1104.38,,,7816.16,,0.01,0.16,0.0,,,7.8,0.0,240.62,222.35,,,
2019-02-04 08:00:00,9380.32,-1059.5,,,7798.91,,0.01,0.15,0.0,,,7.7,0.0,246.89,218.92,113.54,25.6,475.31
2019-02-04 08:05:00,9419.83,-1081.97,,,7802.13,,0.01,0.18,0.0,,,7.7,0.0,252.52,226.96,,,
2019-02-04 08:10:00,9512.51,-1111.09,,,7823.61,,0.01,0.13,0.0,,,7.7,0.0,257.07,243.36,,,
2019-02-04 08:15:00,9649.14,-1214.67,,,7874.16,,0.01,0.15,0.0,,,7.7,0.0,265.48,226.12,,,
2019-02-04 08:20:00,9602.49,-1192.26,,,7818.4,,0.02,0.19,0.0,,,7.7,0.0,277.57,220.99,,,
2019-02-04 08:25:00,9623.05,-1227.36,,,7844.37,,0.02,0.13,0.0,,,7.7,0.0,289.52,202.34,,,
2019-02-04 08:30:00,9578.78,-1196.56,,,7807.55,,0.02,0.15,0.0,,,7.7,0.0,295.21,196.81,120.06,26.7,638.26
2019-02-04 08:35:00,9675.23,-1313.14,,,7844.39,,0.02,0.15,0.0,,,7.7,0.0,299.34,166.66,,,
2019-02-04 08:40:00,9673.92,-1291.97,,,7804.42,,0.02,0.16,0.0,,,7.7,0.0,293.52,169.25,,,
2019-02-04 08:45:00,9791.07,-1402.84,,,7861.46,,0.02,0.13,0.0,,,7.7,0.0,301.98,153.7,,,
2019-02-04 08:50:00,9695.45,-1376.75,,,7810.72,,0.02,0.18,0.0,,,7.7,0.0,304.86,136.53,,,
2019-02-04 08:55:00,9778.83,-1473.67,,,7774.56,,0.02,0.16,0.0,,,7.7,0.0,307.35,129.22,,,
2019-02-04 09:00:00,9735.18,-1427.32,,,7765.85,,0.02,10.16,0.0,,,7.7,0.0,318.14,124.75,120.47,27.7,770.06
2019-02-04 09:05:00,9774.18,-1387.78,,,7808.1,,0.01,53.2,0.0,,,7.7,0.0,345.88,118.05,,,
2019-02-04 09:10:00,9787.54,-1362.14,,,7755.07,,0.01,49.21,0.0,,,7.7,0.0,413.5,124.39,,,
2019-02-04 09:15:00,9853.68,-1364.82,,,7776.69,,0.01,47.21,0.0,,,7.4,0.0,446.73,124.22,,,
2019-02-04 09:20:00,9879.3,-1374.96,,,7798.68,,0.01,49.18,0.0,,,7.7,0.0,455.11,126.56,,,
2019-02-04 09:25:00,9858.54,-1328.23,,,7785.11,,0.01,70.19,0.0,,,7.7,0.0,437.27,139.87,,,
2019-02-04 09:30:00,9906.18,-1303.42,,,7796.68,,0.01,164.18,0.0,,,7.8,0.0,406.69,145.42,111.49,27.4,882.41
2019-02-04 09:35:00,9930.18,-1341.88,,,7754.7,,0.01,178.22,0.0,,,7.5,0.0,410.66,155.14,,,
2019-02-04 09:40:00,9991.91,-1410.94,,,7786.07,,0.01,180.18,0.0,,,7.7,0.0,399.5,146.24,,,
2019-02-04 09:45:00,10052.21,-1455.24,,,7783.86,,0.01,180.22,0.0,,,7.7,0.0,394.88,153.02,,,
2019-02-04 09:50:00,10085.87,-1480.64,,,7846.81,,0.01,180.18,0.0,,,7.7,0.0,399.42,141.37,,,
2019-02-04 09:55:00,10025.69,-1423.1,,,7823.11,,0.01,180.21,0.0,,,7.7,0.0,411.33,146.34,,,
2019-02-04 10:00:00,10055.43,-1428.28,,,7829.31,,0.01,180.18,0.0,,,7.7,0.0,437.01,138.37,117.34,28.2,960.9
2019-02-04 10:05:00,10041.71,-1429.16,,,7798.26,,0.01,180.19,0.0,,,7.7,0.0,425.85,120.84,,,
2019-02-04 10:10:00,10127.05,-1525.6,,,7833.92,,0.01,182.19,0.0,,,7.7,0.0,412.7,134.59,,,
2019-02-04 10:15:00,10175.03,-1620.42,,,7757.37,,0.0,180.19,0.0,,,7.7,0.0,431.88,139.43,,,
2019-02-04 10:20:00,10148.38,-1595.71,,,7742.26,,0.0,180.23,0.0,,,7.7,0.0,435.79,138.69,,,
2019-02-04 10:25:00,10173.89,-1601.74,,,7732.69,,0.0,186.2,-3.61,,,7.7,0.0,413.11,134.34,,,
