,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-04-09 00:05:00,7145.08,-350.37,,,6469.19,,0.02,0.15,0.0,,,185.62,121.11,0.13,177.29,,,
2018-04-09 00:10:00,7048.33,-268.43,,,6507.04,,0.02,0.18,0.0,,,103.13,121.89,0.13,171.46,,,
2018-04-09 00:15:00,7068.96,-318.18,,,6483.64,,0.02,0.15,0.0,,,99.63,121.6,0.13,165.4,,,
2018-04-09 00:20:00,7018.83,-307.55,,,6466.52,,0.02,0.15,0.0,,,99.13,121.65,0.13,163.39,,,
2018-04-09 00:25:00,6947.97,-320.69,,,6433.51,,0.03,0.2,0.0,,,101.49,121.74,0.13,165.94,,,
2018-04-09 00:30:00,6965.94,-376.06,,,6383.29,,0.03,0.15,0.0,,,102.52,120.72,0.13,165.26,68.78,22.7,0.0
2018-04-09 00:35:00,6855.58,-437.02,,,6255.07,,0.03,0.15,0.0,,,99.26,122.14,0.13,169.97,,,
2018-04-09 00:40:00,6888.22,-446.96,,,6242.66,,0.03,0.18,0.0,,,45.61,120.72,0.13,172.13,,,
2018-04-09 00:45:00,6808.65,-444.12,,,6209.36,,0.03,0.15,0.0,,,46.03,121.5,0.13,176.01,,,
2018-04-09 00:50:00,6793.27,-460.11,,,6165.29,,0.03,0.15,0.0,,,45.71,121.25,0.13,176.37,,,
2018-04-09 00:55:00,6843.64,-652.0,,,6073.88,,0.03,0.18,0.0,,,45.88,121.55,0.13,169.93,,,
2018-04-09 01:00:00,6707.48,-560.26,,,6009.74,,0.03,0.15,0.0,,,45.86,120.86,0.13,165.47,51.53,22.8,0.0
2018-04-09 01:05:00,6704.1,-577.2,,,5973.01,,0.03,0.15,0.0,,,45.69,120.81,0.13,164.31,,,
2018-04-09 01:10:00,6634.68,-551.64,,,5923.91,,0.03,0.15,0.0,,,45.82,120.28,0.13,168.37,,,
2018-04-09 01:15:00,6705.77,-652.26,,,5950.43,,0.03,0.15,0.0,,,45.8,121.55,0.13,166.24,,,
2018-04-09 01:20:00,6607.48,-691.66,,,5781.23,,0.03,0.17,0.0,,,45.82,122.13,0.13,163.47,,,
2018-04-09 01:25:00,6544.51,-695.28,,,5674.35,,0.03,0.18,0.0,,,46.43,121.89,0.13,161.03,,,
2018-04-09 01:30:00,6469.3,-697.93,,,5643.94,,0.03,0.12,0.0,,,45.73,121.6,0.13,154.42,61.63,22.5,0.0
2018-04-09 01:35:00,6544.1,-798.27,,,5652.41,,0.03,0.15,0.0,,,45.82,121.3,0.13,157.87,,,
2018-04-09 01:40:00,6509.92,-808.0,,,5577.61,,0.03,0.18,0.0,,,45.52,121.06,0.13,156.58,,,
2018-04-09 01:45:00,6532.68,-903.81,,,5526.39,,0.03,0.12,0.0,,,46.02,120.86,0.13,156.42,,,
2018-04-09 01:50:00,6525.62,-954.71,,,5457.74,,0.03,0.18,0.0,,,45.88,121.16,0.13,155.72,,,
2018-04-09 01:55:00,6446.1,-964.15,,,5399.92,,0.02,0.12,0.0,,,46.17,122.04,0.13,150.67,,,
2018-04-09 02:00:00,6344.3,-966.07,,,5322.36,,0.02,0.12,0.0,,,45.93,122.87,0.13,147.68,60.97,21.7,0.0
2018-04-09 02:05:00,6346.92,-1016.8,,,5265.89,,0.02,0.18,0.0,,,45.7,120.96,0.13,146.38,,,
2018-04-09 02:10:00,6229.83,-990.59,,,5162.74,,0.02,0.14,0.0,,,45.94,121.89,0.13,149.86,,,
2018-04-09 02:15:00,6221.31,-1147.12,,,4999.31,,0.02,0.15,0.0,,,45.82,122.28,0.13,149.16,,,
2018-04-09 02:20:00,6191.0,-1212.62,,,4876.27,,0.02,0.17,0.0,,,45.97,122.43,0.13,148.81,,,
2018-04-09 02:25:00,6284.17,-1278.15,,,4841.28,,0.02,0.15,0.0,,,45.71,121.11,0.13,142.0,,,
2018-04-09 02:30:00,6065.42,-1145.49,,,4784.84,,0.02,0.15,0.0,,,45.73,121.6,0.13,136.85,60.52,20.9,0.0
2018-04-09 02:35:00,6100.65,-1241.15,,,4727.33,,0.02,0.18,0.0,,,45.83,121.79,0.13,133.47,,,
2018-04-09 02:40:00,6162.6,-1334.83,,,4665.89,,0.02,0.14,0.0,,,45.51,121.55,0.13,130.16,,,
2018-04-09 02:45:00,6066.84,-1250.63,,,4594.69,,0.02,0.12,0.0,,,45.76,121.6,0.13,127.34,,,
2018-04-09 02:50:00,6141.46,-1330.71,,,4673.77,,0.02,0.18,0.0,,,45.57,121.25,0.13,126.14,,,
