,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-01-22 00:05:00,7276.89,150.2,,,6977.13,,0.03,190.12,0.0,,,84.3,0.0,0.16,227.45,,,
2018-01-22 00:10:00,7332.94,83.63,,,6960.78,,0.04,190.14,0.0,,,84.15,0.0,0.16,228.02,,,
2018-01-22 00:15:00,7237.34,189.09,,,6887.71,,0.04,190.12,0.0,,,84.32,0.0,0.16,226.32,,,
2018-01-22 00:20:00,7150.74,96.34,,,6849.29,,0.04,190.12,0.0,,,84.31,0.0,0.16,223.21,,,
2018-01-22 00:25:00,7131.74,54.5,,,6767.92,,0.04,190.12,0.0,,,84.4,0.0,0.16,214.94,,,
2018-01-22 00:30:00,7076.76,56.04,,,6693.81,,0.04,190.14,0.0,,,84.4,0.0,0.16,207.85,56.53,22.3,0.0
2018-01-22 00:35:00,7069.62,66.18,,,6611.61,,0.04,189.12,0.0,,,84.26,0.0,0.16,199.27,,,
2018-01-22 00:40:00,7164.31,136.82,,,6670.55,,0.04,191.15,0.0,,,84.14,0.0,0.16,199.6,,,
2018-01-22 00:45:00,7081.85,72.35,,,6640.74,,0.04,189.12,0.0,,,231.75,0.0,0.16,192.48,,,
2018-01-22 00:50:00,7098.26,25.63,,,6604.96,,0.04,191.12,0.0,,,141.8,0.0,0.16,195.29,,,
2018-01-22 00:55:00,7003.44,-16.68,,,6516.09,,0.04,191.12,0.0,,,111.83,0.0,0.16,191.93,,,
2018-01-22 01:00:00,6855.44,-19.12,,,6479.9,,0.04,191.12,0.0,,,114.29,0.0,0.16,192.39,55.27,22.0,0.0
2018-01-22 01:05:00,6859.56,1.31,,,6339.51,,0.04,189.14,0.0,,,113.72,0.0,0.16,180.04,,,
