,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-11-19 00:05:00,6807.88,44.62,,,6206.47,,0.02,0.15,0.0,,,35.3,464.87,0.33,598.83,,,
2018-11-19 00:10:00,6827.96,21.48,,,6132.81,,0.02,0.12,0.0,,,35.38,268.17,0.33,584.49,,,
2018-11-19 00:15:00,6800.3,-32.35,,,6116.64,,0.02,0.16,0.0,,,35.5,268.57,0.33,572.17,,,
2018-11-19 00:20:00,6762.49,-28.76,,,6026.11,,0.02,0.12,0.0,,,35.15,269.95,0.33,573.06,,,
2018-11-19 00:25:00,6699.06,15.7,,,5996.98,,0.02,0.12,0.0,,,35.45,268.67,0.33,554.44,,,
2018-11-19 00:30:00,6672.28,32.55,,,6020.92,,0.02,0.12,0.0,,,35.24,266.98,0.33,544.6,65.67,17.8,0.0
2018-11-19 00:35:00,6691.42,-44.87,,,5986.48,,0.02,0.12,0.0,,,34.97,268.97,0.33,548.26,,,
2018-11-19 00:40:00,6730.41,-63.85,,,5954.18,,0.02,0.14,0.0,,,34.39,266.88,0.33,553.04,,,
2018-11-19 00:45:00,6707.28,-122.8,,,5935.38,,0.03,0.12,0.0,,,35.47,269.86,0.33,551.71,,,
2018-11-19 00:50:00,6664.89,-105.99,,,5886.78,,0.03,0.16,0.0,,,35.03,267.37,0.33,540.58,,,
2018-11-19 00:55:00,6596.89,-82.92,,,5854.56,,0.03,0.12,0.0,,,35.03,270.26,0.33,547.64,,,
2018-11-19 01:00:00,6546.6,-92.4,,,5832.67,,0.03,0.12,0.0,,,35.27,267.27,0.33,553.83,64.04,16.5,0.0
2018-11-19 01:05:00,6487.31,-119.59,,,5754.97,,0.03,0.12,0.0,,,35.38,269.47,0.33,547.96,,,
2018-11-19 01:10:00,6507.24,-78.87,,,5729.81,,0.03,0.16,0.0,,,35.42,267.48,0.33,535.31,,,
2018-11-19 01:15:00,6469.65,-124.64,,,5741.31,,0.03,0.15,0.0,,,35.01,273.9,0.33,522.23,,,
2018-11-19 01:20:00,6417.01,-104.24,,,5717.26,,0.03,0.12,0.0,,,35.24,308.32,0.33,523.73,,,
2018-11-19 01:25:00,6397.11,-112.48,,,5654.83,,0.03,0.12,0.0,,,35.09,311.19,0.33,528.01,,,
2018-11-19 01:30:00,6349.21,-115.03,,,5578.34,,0.02,0.15,0.0,,,35.09,311.44,0.33,531.31,65.01,16.1,0.0
2018-11-19 01:35:00,6324.58,-89.95,,,5560.95,,0.02,0.12,0.0,,,35.07,309.42,0.33,532.78,,,
2018-11-19 01:40:00,6312.94,-78.53,,,5562.91,,0.02,0.01,0.0,,,35.53,310.6,0.33,533.49,,,
2018-11-19 01:45:00,6237.44,-38.73,,,5529.71,,0.02,0.15,0.0,,,35.36,311.15,0.33,531.97,,,
2018-11-19 01:50:00,6221.01,-76.79,,,5485.9,,0.02,0.17,0.0,,,35.42,312.39,0.33,521.31,,,
2018-11-19 01:55:00,6199.32,-121.08,,,5485.03,,0.02,0.12,0.0,,,35.07,309.65,0.33,514.89,,,
2018-11-19 02:00:00,6160.25,-173.14,,,5410.07,,0.02,0.15,0.0,,,34.95,310.7,0.33,509.62,62.76,15.7,0.0
2018-11-19 02:05:00,6172.27,-234.01,,,5343.92,,0.02,0.14,0.0,,,35.07,309.21,0.33,510.04,,,
2018-11-19 02:10:00,6147.8,-267.19,,,5280.12,,0.02,0.14,0.0,,,34.77,309.47,0.33,506.09,,,
2018-11-19 02:15:00,6155.46,-308.85,,,5237.07,,0.02,0.04,0.0,,,35.38,308.12,0.33,510.9,,,
2018-11-19 02:20:00,6105.06,-306.65,,,5178.14,,0.02,0.12,0.0,,,35.07,310.4,0.33,512.96,,,
2018-11-19 02:25:00,6133.39,-375.75,,,5109.64,,0.02,0.14,0.0,,,35.24,313.48,0.33,528.22,,,
2018-11-19 02:30:00,6137.53,-394.58,,,5119.35,,0.02,0.04,0.0,,,35.33,311.99,0.33,532.32,62.24,15.5,0.0
2018-11-19 02:35:00,6127.5,-450.52,,,5115.84,,0.02,0.15,0.0,,,35.45,309.86,0.33,529.21,,,
2018-11-19 02:40:00,6033.64,-369.21,,,5000.19,,0.02,0.15,0.0,,,35.38,311.74,0.33,529.35,,,
2018-11-19 02:45:00,6105.46,-452.08,,,5013.39,,0.02,0.15,0.0,,,34.68,308.32,0.33,529.3,,,
2018-11-19 02:50:00,6070.06,-439.5,,,4978.38,,0.02,0.12,0.0,,,34.68,311.99,0.33,518.37,,,
2018-11-19 02:55:00,6084.78,-449.2,,,4962.61,,0.02,0.15,0.0,,,35.18,311.54,0.33,518.67,,,
2018-11-19 03:00:00,6089.99,-456.36,,,4977.31,,0.03,0.15,0.0,,,34.95,310.9,0.33,505.67,63.25,15.0,0.0
2018-11-19 03:05:00,6162.29,-556.32,,,4982.43,,0.03,0.12,0.0,,,35.36,311.44,0.33,508.72,,,
2018-11-19 03:10:00,6175.18,-574.88,,,4945.14,,0.03,0.12,0.0,,,34.92,312.22,0.33,509.59,,,
2018-11-19 03:15:00,6189.56,-596.22,,,4941.84,,0.03,0.14,0.0,,,35.3,310.95,0.33,506.54,,,
2018-11-19 03:20:00,6177.78,-586.3,,,4952.16,,0.03,0.12,0.0,,,34.97,310.89,0.33,510.9,,,
2018-11-19 03:25:00,6172.02,-595.91,,,4893.92,,0.03,0.12,0.0,,,35.18,311.53,0.33,511.5,,,
2018-11-19 03:30:00,6145.78,-554.67,,,4933.98,,0.03,0.15,0.0,,,34.83,310.75,0.33,506.18,64.55,14.8,0.0
2018-11-19 03:35:00,6220.53,-627.28,,,4936.39,,0.03,0.01,0.0,,,34.8,309.64,0.33,504.9,,,
2018-11-19 03:40:00,6176.46,-602.1,,,4898.89,,0.03,0.15,0.0,,,35.18,312.88,0.33,510.16,,,
2018-11-19 03:45:00,6159.77,-557.04,,,4955.01,,0.02,0.15,0.0,,,35.56,307.67,0.33,511.04,,,
2018-11-19 03:50:00,6173.71,-573.26,,,4952.04,,0.02,0.15,0.0,,,35.01,269.14,0.33,512.58,,,
2018-11-19 03:55:00,6253.27,-648.81,,,4942.59,,0.02,0.12,0.0,,,35.12,271.24,0.33,508.1,,,
2018-11-19 04:00:00,6259.64,-648.1,,,4989.6,,0.02,0.15,0.0,,,34.74,266.38,0.33,511.44,62.8,14.4,0.0
2018-11-19 04:05:00,6288.67,-535.18,,,4975.46,,0.02,18.16,0.0,,,35.21,266.36,0.33,513.1,,,
2018-11-19 04:10:00,6390.9,-527.01,,,5069.27,,0.02,54.01,0.0,,,35.53,267.67,0.33,506.64,,,
2018-11-19 04:15:00,6451.49,-527.69,,,5164.08,,0.02,52.16,0.0,,,36.0,267.7,0.33,510.1,,,
2018-11-19 04:20:00,6477.99,-509.22,,,5224.76,,0.02,52.15,0.0,,,34.97,268.66,0.33,504.92,,,
2018-11-19 04:25:00,6513.63,-487.77,,,5265.01,,0.02,52.04,0.0,,,35.21,266.78,0.33,511.72,,,
2018-11-19 04:30:00,6603.81,-530.69,,,5309.69,,0.02,50.16,0.0,,,35.18,267.55,0.33,507.06,67.25,14.1,0.0
2018-11-19 04:35:00,6620.9,-358.39,,,5378.13,,0.02,109.13,0.0,,,35.3,269.06,0.33,506.69,,,
2018-11-19 04:40:00,6630.83,-318.93,,,5500.49,,0.02,86.13,0.0,,,35.15,267.47,0.33,511.82,,,
2018-11-19 04:45:00,6605.5,-243.01,,,5586.91,,0.02,86.12,0.0,,,35.15,268.26,0.33,506.51,,,
2018-11-19 04:50:00,6665.51,-271.1,,,5611.35,,0.02,97.12,0.0,,,35.21,267.98,0.33,500.38,,,
2018-11-19 04:55:00,6740.1,-295.1,,,5683.76,,0.02,111.12,0.0,,,35.65,267.87,0.33,506.33,,,
2018-11-19 05:00:00,6777.19,-287.35,,,5737.47,,0.02,111.01,0.0,,,35.36,265.98,0.33,500.16,62.21,14.1,5.16
2018-11-19 05:05:00,6843.64,-279.21,,,5735.1,,0.02,164.04,0.0,,,34.89,269.66,0.52,501.03,,,
2018-11-19 05:10:00,6939.55,-235.22,,,5735.76,,0.02,190.15,0.0,,,34.97,188.9,1.01,501.41,,,
2018-11-19 05:15:00,7011.66,-216.03,,,5841.08,,0.02,190.08,0.0,,,35.01,191.0,1.93,497.51,,,
2018-11-19 05:20:00,7119.09,-222.54,,,5967.46,,0.02,190.08,0.0,,,35.42,188.3,3.35,502.76,,,
2018-11-19 05:25:00,7222.15,-307.15,,,6116.63,,0.02,192.13,0.0,,,35.36,189.1,5.54,481.65,,,
2018-11-19 05:30:00,7298.33,-303.92,,,6096.84,,0.02,190.13,0.0,,,34.21,190.4,7.5,485.11,63.99,13.9,49.45
2018-11-19 05:35:00,7144.05,-175.38,,,6175.52,,0.02,190.04,0.0,,,34.54,188.0,13.91,483.43,,,
2018-11-19 05:40:00,7170.41,-139.78,,,6152.72,,0.02,189.04,0.0,,,35.38,0.0,17.69,471.18,,,
2018-11-19 05:45:00,7337.76,-161.24,,,6230.64,,0.02,190.15,0.0,,,35.12,0.0,37.33,457.51,,,
2018-11-19 05:50:00,7400.04,-95.68,,,6309.56,,0.02,240.13,0.0,,,35.07,0.0,61.64,465.18,,,
2018-11-19 05:55:00,7380.66,-188.14,,,6332.11,,0.02,296.04,0.0,,,34.95,0.0,71.7,444.4,,,
2018-11-19 06:00:00,7388.39,-53.79,,,6328.04,,0.02,240.14,0.0,,,35.09,0.0,104.25,435.17,67.63,14.4,131.09
2018-11-19 06:05:00,7420.82,-174.8,,,6384.41,,0.02,280.13,0.0,,,35.21,0.0,108.23,431.14,,,
2018-11-19 06:10:00,7433.49,-75.18,,,6362.81,,0.02,240.13,0.0,,,35.03,0.0,92.32,433.6,,,
2018-11-19 06:15:00,7523.79,-133.11,,,6422.35,,0.02,273.01,0.0,,,35.21,0.0,122.22,437.03,,,
2018-11-19 06:20:00,7563.05,-90.43,,,6383.94,,0.02,339.15,0.0,,,34.51,0.0,115.7,427.45,,,
2018-11-19 06:25:00,7623.3,-180.9,,,6379.83,,0.02,397.12,0.0,,,35.03,0.0,108.47,413.75,,,
2018-11-19 06:30:00,7652.93,-198.23,,,6368.39,,0.02,408.01,0.0,,,34.92,0.0,119.75,417.67,91.58,15.8,234.95
2018-11-19 06:35:00,7707.0,-250.77,,,6396.94,,0.02,408.15,0.0,,,35.56,0.0,120.28,414.62,,,
2018-11-19 06:40:00,7772.24,-327.68,,,6386.78,,0.02,408.13,0.0,,,34.8,0.0,106.89,418.89,,,
2018-11-19 06:45:00,7730.85,-271.16,,,6379.61,,0.02,408.12,0.0,,,35.3,0.0,126.03,425.73,,,
2018-11-19 06:50:00,7768.2,-280.75,,,6369.57,,0.02,408.12,0.0,,,35.65,0.0,157.66,417.07,,,
2018-11-19 06:55:00,7748.47,-282.04,,,6395.18,,0.02,407.17,0.0,,,35.15,0.0,128.29,422.7,,,
2018-11-19 07:00:00,7700.86,-225.43,,,6392.3,,0.02,407.12,0.0,,,35.3,0.0,160.19,414.17,107.96,16.6,343.95
2018-11-19 07:05:00,7747.78,-236.98,,,6409.01,,0.02,407.01,0.0,,,34.92,0.0,184.38,418.18,,,
2018-11-19 07:10:00,7789.48,-256.55,,,6379.99,,0.02,409.12,0.0,,,35.18,0.0,189.74,397.17,,,
