,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-11-05 00:05:00,6908.4,330.39,,,7004.14,,0.01,0.12,0.0,,,28.61,121.55,0.17,226.83,,,
2018-11-05 00:10:00,6949.36,390.96,,,6969.27,,0.01,0.15,0.0,,,28.51,120.33,0.17,223.37,,,
2018-11-05 00:15:00,6934.31,409.1,,,7062.26,,0.01,0.15,0.0,,,28.6,121.15,0.17,237.04,,,
2018-11-05 00:20:00,6873.87,406.0,,,7036.76,,0.01,0.15,0.0,,,28.5,122.13,0.17,237.51,,,
2018-11-05 00:25:00,6818.74,354.84,,,6974.49,,0.01,0.18,0.0,,,28.4,122.87,0.17,232.28,,,
2018-11-05 00:30:00,6817.96,308.16,,,6898.46,,0.01,0.15,0.0,,,28.69,120.91,0.17,218.69,62.82,20.2,0.0
2018-11-05 00:35:00,6799.7,232.91,,,6818.17,,0.01,0.13,0.0,,,28.7,121.84,0.17,211.08,,,
2018-11-05 00:40:00,6802.61,253.24,,,6772.24,,0.01,0.15,0.0,,,28.79,120.62,0.17,198.56,,,
2018-11-05 00:45:00,6793.76,234.97,,,6844.24,,0.01,0.18,0.0,,,28.6,122.33,0.17,174.13,,,
2018-11-05 00:50:00,6751.16,266.44,,,6813.56,,0.01,0.15,0.0,,,28.6,121.3,0.17,181.14,,,
2018-11-05 00:55:00,6643.35,234.54,,,6737.24,,0.01,0.14,0.0,,,28.59,122.18,0.17,163.22,,,
2018-11-05 01:00:00,6636.9,234.45,,,6687.67,,0.01,0.15,0.0,,,28.59,120.86,0.17,148.43,60.85,19.9,0.0
2018-11-05 01:05:00,6620.69,101.03,,,6661.51,,0.01,0.12,0.0,,,28.61,120.33,0.17,130.96,,,
2018-11-05 01:10:00,6544.11,81.07,,,6580.01,,0.01,0.12,0.0,,,28.5,121.84,0.17,128.65,,,
2018-11-05 01:15:00,6510.52,29.4,,,6488.05,,0.01,0.15,0.0,,,28.79,121.79,0.17,122.6,,,
2018-11-05 01:20:00,6448.53,26.24,,,6377.84,,0.01,0.18,0.0,,,28.7,122.13,0.17,133.73,,,
2018-11-05 01:25:00,6436.7,-26.73,,,6334.47,,0.01,0.12,0.0,,,28.6,122.48,0.17,135.06,,,
2018-11-05 01:30:00,6387.5,-43.51,,,6263.49,,0.02,0.15,0.0,,,28.5,122.47,0.17,130.09,64.47,19.6,0.0
2018-11-05 01:35:00,6296.78,-80.14,,,6174.79,,0.02,0.18,0.0,,,28.6,122.57,0.17,114.21,,,
2018-11-05 01:40:00,6251.24,10.85,,,6074.06,,0.02,0.12,0.0,,,28.5,122.52,0.17,122.39,,,
2018-11-05 01:45:00,6255.43,44.78,,,6130.29,,0.02,0.13,0.0,,,28.5,123.16,0.17,120.4,,,
2018-11-05 01:50:00,6314.76,24.54,,,6153.97,,0.02,0.18,0.0,,,28.6,122.08,0.17,122.96,,,
2018-11-05 01:55:00,6303.94,20.53,,,6142.5,,0.02,0.04,0.0,,,28.31,123.55,0.17,121.05,,,
2018-11-05 02:00:00,6221.84,-18.11,,,6081.66,,0.02,0.12,0.0,,,28.5,122.43,0.17,110.72,74.66,19.4,0.0
2018-11-05 02:05:00,6145.18,157.98,,,6125.64,,0.02,0.18,0.0,,,28.7,120.13,0.17,102.34,,,
2018-11-05 02:10:00,6136.43,248.62,,,6224.86,,0.02,0.12,0.0,,,28.8,121.2,0.17,89.47,,,
2018-11-05 02:15:00,6215.88,218.55,,,6286.97,,0.02,0.15,0.0,,,28.41,121.99,0.17,104.71,,,
2018-11-05 02:20:00,6219.23,196.08,,,6312.15,,0.02,0.18,0.0,,,28.61,121.69,0.17,105.7,,,
