,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-03-26 00:05:00,6700.51,-1127.92,,,4874.41,,0.02,0.15,0.0,,,199.48,0.0,0.3,622.46,,,
2018-03-26 00:10:00,6628.05,-1061.57,,,4858.79,,0.02,0.15,0.0,,,83.37,0.0,0.3,629.77,,,
2018-03-26 00:15:00,6603.16,-1049.3,,,4893.17,,0.02,0.18,0.0,,,66.58,0.0,0.3,632.5,,,
2018-03-26 00:20:00,6579.16,-1023.75,,,4903.84,,0.02,0.16,0.0,,,65.98,0.0,0.3,638.81,,,
2018-03-26 00:25:00,6549.26,-1038.46,,,4886.82,,0.02,0.15,0.0,,,67.29,0.0,0.3,632.0,,,
2018-03-26 00:30:00,6541.2,-1054.98,,,4818.26,,0.02,0.18,0.0,,,67.04,0.0,0.3,638.47,38.66,18.6,0.0
2018-03-26 00:35:00,6569.27,-1119.43,,,4779.89,,0.02,0.15,0.0,,,67.41,0.0,0.3,638.93,,,
2018-03-26 00:40:00,6593.13,-1155.66,,,4788.24,,0.02,0.17,0.0,,,66.82,0.0,0.3,625.2,,,
2018-03-26 00:45:00,6470.0,-1131.72,,,4675.64,,0.02,0.15,0.0,,,66.71,0.0,0.3,621.33,,,
2018-03-26 00:50:00,6442.34,-1146.8,,,4585.38,,0.02,0.15,0.0,,,66.22,0.0,0.3,627.86,,,
2018-03-26 00:55:00,6422.31,-1148.78,,,4610.91,,0.02,0.15,0.0,,,65.51,0.0,0.3,610.42,,,
2018-03-26 01:00:00,6383.8,-1175.22,,,4560.58,,0.02,0.15,0.0,,,67.29,0.0,0.3,614.52,32.22,18.9,0.0
2018-03-26 01:05:00,6280.25,-1151.81,,,4530.53,,0.02,0.15,0.0,,,66.64,0.0,0.3,599.7,,,
2018-03-26 01:10:00,6266.52,-1200.91,,,4467.41,,0.02,0.15,0.0,,,66.49,0.0,0.3,600.39,,,
2018-03-26 01:15:00,6258.97,-1221.04,,,4454.89,,0.02,0.18,0.0,,,66.67,0.0,0.3,595.4,,,
2018-03-26 01:20:00,6176.84,-1218.33,,,4370.88,,0.02,0.16,0.0,,,66.55,0.0,0.3,587.91,,,
2018-03-26 01:25:00,6208.37,-1279.43,,,4349.68,,0.02,0.15,0.0,,,66.64,0.0,0.3,587.43,,,
2018-03-26 01:30:00,6169.7,-1270.23,,,4347.14,,0.02,0.15,0.0,,,67.12,0.0,0.3,576.08,43.68,19.5,0.0
2018-03-26 01:35:00,6177.3,-1317.82,,,4251.88,,0.02,0.15,0.0,,,67.45,0.0,0.3,571.34,,,
2018-03-26 01:40:00,6104.81,-1351.99,,,4150.64,,0.02,0.16,0.0,,,66.68,0.0,0.3,572.97,,,
2018-03-26 01:45:00,6019.59,-1332.68,,,4045.16,,0.02,0.12,0.0,,,66.86,0.0,0.3,591.49,,,
2018-03-26 01:50:00,6101.91,-1419.13,,,4046.51,,0.02,0.17,0.0,,,66.49,0.0,0.3,594.4,,,
2018-03-26 01:55:00,6124.5,-1501.86,,,3951.27,,0.02,0.18,0.0,,,66.65,0.0,0.3,608.9,,,
2018-03-26 02:00:00,6067.54,-1444.41,,,3923.15,,0.02,0.12,0.0,,,66.31,0.0,0.3,622.23,42.32,19.9,0.0
2018-03-26 02:05:00,6072.42,-1513.81,,,3877.64,,0.02,0.15,0.0,,,66.28,0.0,0.3,640.1,,,
2018-03-26 02:10:00,6061.73,-1500.22,,,3818.91,,0.02,0.21,0.0,,,35.71,0.0,0.3,661.7,,,
2018-03-26 02:15:00,6109.61,-1564.08,,,3751.06,,0.02,0.12,0.0,,,35.85,0.0,0.3,669.59,,,
2018-03-26 02:20:00,6012.99,-1486.7,,,3738.94,,0.02,0.13,0.0,,,35.49,0.0,0.3,671.02,,,
2018-03-26 02:25:00,5940.13,-1409.14,,,3735.01,,0.02,0.18,0.0,,,35.8,0.0,0.3,681.22,,,
2018-03-26 02:30:00,5977.82,-1382.82,,,3763.71,,0.02,0.15,0.0,,,35.72,0.0,0.3,692.03,32.41,20.2,0.0
2018-03-26 02:35:00,5950.77,-1370.77,,,3837.29,,0.02,0.12,0.0,,,35.89,0.0,0.3,690.98,,,
2018-03-26 02:40:00,5972.7,-1386.7,,,3802.14,,0.02,0.18,0.0,,,35.92,0.0,0.3,685.13,,,
2018-03-26 02:45:00,5997.99,-1411.21,,,3854.69,,0.02,0.18,0.0,,,36.06,0.0,0.3,694.1,,,
2018-03-26 02:50:00,5953.11,-1380.68,,,3830.82,,0.02,0.14,0.0,,,35.87,0.0,0.3,680.4,,,
2018-03-26 02:55:00,5995.26,-1403.09,,,3812.93,,0.02,0.18,0.0,,,36.04,0.0,0.3,700.51,,,
2018-03-26 03:00:00,6047.21,-1449.21,,,3792.3,,0.02,0.16,0.0,,,35.78,0.0,0.3,709.75,44.54,20.7,0.0
2018-03-26 03:05:00,6079.91,-1462.37,,,3835.43,,0.02,0.15,0.0,,,35.85,0.0,0.3,713.42,,,
2018-03-26 03:10:00,6082.5,-1460.69,,,3850.0,,0.02,0.18,0.0,,,35.6,0.0,0.3,698.9,,,
2018-03-26 03:15:00,6124.55,-1486.67,,,3830.91,,0.02,0.19,0.0,,,35.81,0.0,0.3,705.26,,,
2018-03-26 03:20:00,6118.47,-1470.79,,,3843.81,,0.02,0.15,0.0,,,36.01,0.0,0.3,698.96,,,
2018-03-26 03:25:00,6065.3,-1393.95,,,3823.98,,0.02,0.16,0.0,,,36.05,0.0,0.3,681.37,,,
2018-03-26 03:30:00,6071.18,-1473.12,,,3850.99,,0.02,0.18,0.0,,,35.9,0.0,0.3,687.01,47.01,20.7,0.0
2018-03-26 03:35:00,6095.18,-1426.95,,,3860.24,,0.02,0.13,0.0,,,35.85,0.0,0.3,685.13,,,
2018-03-26 03:40:00,6148.23,-1457.81,,,3892.04,,0.02,0.15,0.0,,,35.5,0.0,0.3,681.23,,,
2018-03-26 03:45:00,6194.7,-1543.87,,,3924.27,,0.02,0.18,0.0,,,35.79,0.0,0.3,688.98,,,
2018-03-26 03:50:00,6143.4,-1534.06,,,3868.67,,0.02,0.16,0.0,,,36.0,0.0,0.3,692.3,,,
2018-03-26 03:55:00,6216.11,-1570.25,,,3874.53,,0.02,0.15,0.0,,,35.69,0.0,0.3,695.21,,,
2018-03-26 04:00:00,6209.55,-1592.37,,,3852.93,,0.02,0.18,0.0,,,36.0,0.0,0.3,703.99,50.44,20.8,0.0
2018-03-26 04:05:00,6252.76,-1568.44,,,3808.52,,0.02,0.17,0.0,,,35.36,0.0,0.3,706.8,,,
2018-03-26 04:10:00,6337.45,-1592.04,,,3887.65,,0.02,0.13,0.0,,,35.7,0.0,0.3,709.24,,,
2018-03-26 04:15:00,6296.45,-1509.38,,,3941.42,,0.02,0.18,0.0,,,35.65,0.0,0.3,696.72,,,
2018-03-26 04:20:00,6365.9,-1547.01,,,3995.62,,0.02,0.15,0.0,,,35.54,0.0,0.3,685.26,,,
2018-03-26 04:25:00,6446.7,-1564.3,,,4074.72,,0.02,0.15,0.0,,,35.76,0.0,0.3,678.74,,,
2018-03-26 04:30:00,6439.07,-1513.19,,,4135.54,,0.02,0.18,0.0,,,36.04,0.0,0.3,661.92,57.66,20.9,0.0
2018-03-26 04:35:00,6415.78,-1496.21,,,4117.09,,0.02,0.18,0.0,,,35.63,0.0,0.3,650.86,,,
2018-03-26 04:40:00,6563.09,-1554.54,,,4244.45,,0.02,0.12,0.0,,,35.87,0.0,0.3,646.82,,,
2018-03-26 04:45:00,6600.04,-1565.31,,,4281.1,,0.02,0.15,0.0,,,35.59,0.0,0.3,651.27,,,
2018-03-26 04:50:00,6661.7,-1549.78,,,4265.14,,0.02,0.18,0.0,,,35.45,0.0,0.3,641.8,,,
2018-03-26 04:55:00,6698.47,-1478.61,,,4385.32,,0.03,0.13,0.0,,,35.7,0.0,0.3,632.76,,,
2018-03-26 05:00:00,6746.61,-1431.02,,,4526.66,,0.03,0.18,0.0,,,35.74,0.0,0.3,639.23,62.18,20.9,0.0
2018-03-26 05:05:00,6797.75,-1423.04,,,4600.29,,0.03,0.18,0.0,,,35.57,0.0,0.3,646.93,,,
2018-03-26 05:10:00,6981.87,-1450.33,,,4692.19,,0.03,0.12,0.0,,,35.92,0.0,0.3,659.43,,,
2018-03-26 05:15:00,7111.8,-1449.28,,,4812.27,,0.03,0.18,0.0,,,35.9,0.0,0.3,654.91,,,
2018-03-26 05:20:00,7225.01,-1454.55,,,4940.37,,0.03,0.18,0.0,,,35.88,0.0,0.3,662.82,,,
2018-03-26 05:25:00,7342.8,-1486.14,,,5017.02,,0.03,0.12,0.0,,,35.77,0.0,0.3,673.21,,,
2018-03-26 05:30:00,7423.61,-1463.75,,,5135.16,,0.03,0.18,0.0,,,35.7,0.0,0.3,674.66,72.58,21.1,0.0
2018-03-26 05:35:00,7423.59,-1289.21,,,5194.35,,0.03,0.18,0.0,,,36.01,0.0,0.3,677.53,,,
2018-03-26 05:40:00,7538.67,-1255.92,,,5334.22,,0.03,0.12,0.0,,,160.31,0.0,0.3,681.12,,,
2018-03-26 05:45:00,7661.31,-1291.09,,,5403.64,,0.03,0.21,0.0,,,185.48,0.0,0.3,681.08,,,
2018-03-26 05:50:00,7694.06,-1242.84,,,5459.64,,0.03,0.18,0.0,,,170.28,0.0,0.3,675.36,,,
2018-03-26 05:55:00,7805.3,-1282.28,,,5527.96,,0.03,0.12,0.0,,,180.74,0.0,0.3,686.65,,,
2018-03-26 06:00:00,7837.42,-1276.23,,,5613.52,,0.03,0.2,0.0,,,180.48,0.0,0.3,691.52,75.38,21.1,0.28
2018-03-26 06:05:00,7917.48,-1210.31,,,5647.56,,0.03,0.15,0.0,,,186.14,0.0,0.3,696.96,,,
2018-03-26 06:10:00,7973.22,-1133.36,,,5713.83,,0.03,0.12,0.0,,,288.3,0.0,0.3,696.55,,,
2018-03-26 06:15:00,8171.14,-1246.36,,,5745.66,,0.03,0.19,0.0,,,382.96,0.0,0.3,689.11,,,
2018-03-26 06:20:00,8141.02,-1191.85,,,5811.38,,0.03,0.17,0.0,,,382.98,0.0,0.3,676.58,,,
2018-03-26 06:25:00,8197.21,-1195.89,,,5850.14,,0.03,0.01,0.0,,,395.42,0.0,0.3,669.1,,,
2018-03-26 06:30:00,8205.64,-1178.81,,,5908.36,,0.03,0.15,0.0,,,396.97,0.0,0.52,687.26,87.55,21.0,12.66
2018-03-26 06:35:00,8233.11,-1163.76,,,5946.81,,0.03,0.15,0.0,,,388.48,0.0,0.7,683.27,,,
2018-03-26 06:40:00,8263.57,-1155.26,,,5992.21,,0.03,0.01,0.0,,,398.26,0.0,0.86,680.44,,,
2018-03-26 06:45:00,8382.37,-1241.58,,,6043.58,,0.03,0.12,0.0,,,382.77,0.0,3.18,676.58,,,
2018-03-26 06:50:00,8435.83,-1258.08,,,6043.39,,0.03,0.13,0.0,,,380.85,0.0,4.16,671.67,,,
2018-03-26 06:55:00,8393.43,-1185.88,,,6029.82,,0.03,0.12,0.0,,,373.03,0.0,2.53,670.13,,,
2018-03-26 07:00:00,8392.37,-1219.1,,,5988.09,,0.03,0.13,0.0,,,370.79,0.0,8.36,666.68,105.04,20.8,52.12
2018-03-26 07:05:00,8437.56,-1153.88,,,6101.36,,0.03,0.12,0.0,,,372.87,0.0,13.59,651.5,,,
2018-03-26 07:10:00,8476.81,-1242.47,,,6014.44,,0.03,0.15,0.0,,,485.93,0.0,17.93,654.97,,,
2018-03-26 07:15:00,8413.14,-1181.08,,,6013.78,,0.03,0.12,0.0,,,472.41,0.0,23.93,647.87,,,
2018-03-26 07:20:00,8401.81,-1160.31,,,6012.91,,0.03,0.01,0.0,,,474.88,0.0,31.95,654.2,,,
2018-03-26 07:25:00,8462.3,-1210.03,,,6052.38,,0.03,0.15,0.0,,,479.48,0.0,43.92,657.74,,,
2018-03-26 07:30:00,8402.07,-1135.69,,,5995.42,,0.03,0.12,0.0,,,485.11,0.0,56.01,664.84,94.6,20.9,116.5
2018-03-26 07:35:00,8418.24,-1167.36,,,5969.93,,0.03,0.01,0.0,,,483.25,0.0,59.79,665.36,,,
2018-03-26 07:40:00,8443.6,-1186.21,,,6048.28,,0.03,0.15,0.0,,,516.29,0.0,52.83,656.01,,,
2018-03-26 07:45:00,8384.47,-1128.8,,,6026.36,,0.03,0.12,0.0,,,503.14,0.0,80.97,662.7,,,
2018-03-26 07:50:00,8338.9,-1049.22,,,5973.56,,0.03,0.01,0.0,,,512.08,0.0,109.77,660.23,,,
2018-03-26 07:55:00,8362.79,-1072.26,,,5944.78,,0.02,0.18,0.0,,,510.61,0.0,113.24,660.11,,,
2018-03-26 08:00:00,8407.51,-1143.74,,,5975.69,,0.02,0.12,0.0,,,546.69,0.0,94.46,647.79,94.7,21.3,217.9
2018-03-26 08:05:00,8396.01,-1193.25,,,5938.0,,0.02,0.08,0.0,,,512.13,0.0,86.55,644.49,,,
