,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-01-08 00:05:00,7923.23,-191.31,,,7329.43,,0.04,0.18,0.0,,,350.56,41.93,0.37,249.28,,,
2018-01-08 00:10:00,7792.22,-181.86,,,7237.69,,0.04,0.18,0.0,,,283.07,41.83,0.37,267.62,,,
2018-01-08 00:15:00,7741.37,-231.12,,,7107.83,,0.04,0.18,0.0,,,212.04,41.88,0.37,286.85,,,
2018-01-08 00:20:00,7692.05,-203.45,,,7004.81,,0.04,0.18,0.0,,,207.51,41.88,0.37,312.48,,,
2018-01-08 00:25:00,7650.31,-236.08,,,6925.69,,0.04,0.18,0.0,,,225.21,41.74,0.37,326.67,,,
2018-01-08 00:30:00,7616.39,-249.34,,,6906.13,,0.04,0.18,0.0,,,182.08,41.69,0.37,331.19,75.58,,0.0
2018-01-08 00:35:00,7578.58,-346.46,,,6827.27,,0.04,0.18,0.0,,,182.37,41.64,0.37,347.47,,,
2018-01-08 00:40:00,7644.48,-371.39,,,6848.94,,0.04,0.18,0.0,,,96.16,41.49,0.37,354.08,,,
2018-01-08 00:45:00,7625.2,-388.36,,,6818.69,,0.04,0.18,0.0,,,91.8,122.67,0.37,353.74,,,
2018-01-08 00:50:00,7574.57,-411.87,,,6783.84,,0.04,0.18,0.0,,,91.53,121.11,0.37,371.25,,,
2018-01-08 00:55:00,7497.08,-340.21,,,6686.29,,0.04,0.18,0.0,,,91.55,120.62,0.37,383.55,,,
2018-01-08 01:00:00,7377.64,-362.89,,,6622.25,,0.04,0.18,0.0,,,91.65,121.74,0.37,404.87,75.68,,0.0
2018-01-08 01:05:00,7339.07,-368.64,,,6486.92,,0.04,0.18,0.0,,,91.95,120.91,0.37,427.91,,,
2018-01-08 01:10:00,7357.31,-366.83,,,6451.36,,0.04,0.18,0.0,,,91.83,120.52,0.37,455.17,,,
2018-01-08 01:15:00,7292.74,-288.57,,,6416.16,,0.04,0.18,0.0,,,92.21,120.38,0.37,457.48,,,
2018-01-08 01:20:00,7215.22,-311.53,,,6377.35,,0.04,0.18,0.0,,,91.64,121.69,0.37,479.63,,,
2018-01-08 01:25:00,7164.06,-376.8,,,6308.56,,0.04,0.18,0.0,,,91.64,121.5,0.37,495.97,,,
2018-01-08 01:30:00,7134.97,-352.24,,,6168.24,,0.04,0.18,0.0,,,91.81,121.69,0.37,527.28,56.93,,0.0
2018-01-08 01:35:00,7077.35,-418.86,,,6101.72,,0.04,0.2,0.0,,,91.41,121.6,0.37,547.97,,,
2018-01-08 01:40:00,7100.33,-418.53,,,6047.07,,0.04,0.18,0.0,,,91.21,120.82,0.37,541.36,,,
2018-01-08 01:45:00,6982.67,-475.57,,,5999.83,,0.04,0.18,0.0,,,91.41,121.55,0.37,523.19,,,
2018-01-08 01:50:00,7034.94,-494.26,,,5949.56,,0.04,0.18,0.0,,,91.93,119.89,0.37,499.9,,,
2018-01-08 01:55:00,7060.08,-482.66,,,5983.89,,0.04,0.18,0.0,,,91.99,120.67,0.37,491.11,,,
