,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-04-16 00:05:00,6655.19,-1331.49,,,4650.99,,0.02,0.12,0.0,,,139.55,0.0,0.21,580.86,,,
2018-04-16 00:10:00,6644.65,-1402.53,,,4600.13,,0.02,0.12,0.0,,,108.63,0.0,0.21,578.07,,,
2018-04-16 00:15:00,6608.11,-1427.92,,,4550.52,,0.02,0.12,0.0,,,108.32,0.0,0.21,570.17,,,
2018-04-16 00:20:00,6597.25,-1456.04,,,4430.09,,0.02,0.12,0.0,,,108.35,0.0,0.21,560.52,,,
2018-04-16 00:25:00,6585.54,-1452.74,,,4431.43,,0.02,0.08,0.0,,,109.02,0.0,0.21,557.42,,,
2018-04-16 00:30:00,6524.68,-1433.82,,,4403.5,,0.02,0.12,0.0,,,108.39,0.0,0.21,551.06,59.29,19.3,0.0
2018-04-16 00:35:00,6469.24,-1385.36,,,4418.26,,0.02,0.12,0.0,,,108.49,0.0,0.21,555.82,,,
2018-04-16 00:40:00,6460.12,-1400.79,,,4378.96,,0.02,0.12,0.0,,,107.96,0.0,0.21,550.95,,,
2018-04-16 00:45:00,6496.15,-1428.87,,,4369.18,,0.02,0.12,0.0,,,108.06,0.0,0.21,551.61,,,
2018-04-16 00:50:00,6475.71,-1405.03,,,4381.19,,0.02,0.12,0.0,,,108.28,0.0,0.21,556.62,,,
2018-04-16 00:55:00,6450.52,-1381.17,,,4374.54,,0.02,0.12,0.0,,,107.44,0.0,0.21,567.09,,,
2018-04-16 01:00:00,6405.48,-1365.04,,,4372.39,,0.02,0.12,0.0,,,108.6,0.0,0.21,576.86,39.94,19.2,0.0
2018-04-16 01:05:00,6389.16,-1360.23,,,4317.66,,0.02,0.12,0.0,,,107.91,0.0,0.21,574.0,,,
2018-04-16 01:10:00,6375.18,-1373.09,,,4304.58,,0.02,0.08,0.0,,,107.95,0.0,0.21,591.45,,,
2018-04-16 01:15:00,6350.19,-1346.43,,,4288.59,,0.02,0.12,0.0,,,107.74,0.0,0.21,582.53,,,
2018-04-16 01:20:00,6327.29,-1341.11,,,4302.19,,0.02,0.12,0.0,,,108.04,0.0,0.21,582.54,,,
2018-04-16 01:25:00,6216.65,-1275.6,,,4274.83,,0.02,0.12,0.0,,,107.16,0.0,0.21,588.04,,,
2018-04-16 01:30:00,6226.8,-1265.19,,,4232.66,,0.02,0.12,0.0,,,96.1,0.0,0.21,596.79,22.38,19.4,0.0
2018-04-16 01:35:00,6228.28,-1336.21,,,4265.79,,0.02,0.12,0.0,,,106.99,0.0,0.21,458.17,,,
2018-04-16 01:40:00,6297.28,-1446.47,,,4240.58,,0.02,0.12,0.0,,,107.8,0.0,0.21,532.11,,,
2018-04-16 01:45:00,6216.1,-1372.94,,,4228.19,,0.02,0.12,0.0,,,107.82,0.0,0.21,575.69,,,
2018-04-16 01:50:00,6168.21,-1341.88,,,4162.78,,0.02,0.12,0.0,,,108.74,0.0,0.21,600.62,,,
2018-04-16 01:55:00,6154.55,-1349.05,,,4130.31,,0.03,0.08,0.0,,,108.55,0.0,0.21,606.13,,,
2018-04-16 02:00:00,6117.92,-1345.54,,,4087.28,,0.03,0.08,0.0,,,108.69,0.0,0.21,613.45,45.26,19.2,0.0
2018-04-16 02:05:00,6078.87,-1337.74,,,3979.28,,0.03,0.12,0.0,,,108.33,0.0,0.21,622.66,,,
2018-04-16 02:10:00,6074.29,-1335.56,,,3999.64,,0.03,0.12,0.0,,,109.03,0.0,0.21,640.35,,,
2018-04-16 02:15:00,5944.78,-1244.72,,,3945.23,,0.03,0.12,0.0,,,107.5,0.0,0.21,662.99,,,
2018-04-16 02:20:00,5900.23,-1197.6,,,3888.83,,0.03,0.12,0.0,,,101.34,0.0,0.21,676.16,,,
2018-04-16 02:25:00,5913.14,-1255.16,,,3885.71,,0.03,0.08,0.0,,,108.19,0.0,0.21,544.22,,,
2018-04-16 02:30:00,5924.79,-1373.23,,,3838.35,,0.03,0.12,0.0,,,108.18,0.0,0.21,616.65,31.79,19.2,0.0
2018-04-16 02:35:00,5874.88,-1308.98,,,3820.66,,0.03,0.12,0.0,,,108.97,0.0,0.21,657.24,,,
2018-04-16 02:40:00,5847.64,-1289.4,,,3776.84,,0.03,0.08,0.0,,,108.74,0.0,0.21,669.48,,,
2018-04-16 02:45:00,5870.46,-1349.85,,,3727.34,,0.03,0.12,0.0,,,108.48,0.0,0.21,668.5,,,
2018-04-16 02:50:00,5904.22,-1404.81,,,3718.82,,0.03,0.08,0.0,,,108.65,0.0,0.21,676.58,,,
2018-04-16 02:55:00,5876.59,-1411.54,,,3634.72,,0.03,0.12,0.0,,,108.49,0.0,0.21,685.53,,,
2018-04-16 03:00:00,5781.59,-1341.95,,,3654.14,,0.03,0.12,0.0,,,108.85,0.0,0.21,686.1,17.14,19.2,0.0
2018-04-16 03:05:00,5823.02,-1401.93,,,3619.25,,0.03,0.12,0.0,,,107.97,0.0,0.21,685.86,,,
2018-04-16 03:10:00,5830.59,-1431.92,,,3604.6,,0.03,0.12,0.0,,,108.26,0.0,0.21,681.65,,,
2018-04-16 03:15:00,5873.27,-1480.41,,,3601.5,,0.03,0.12,0.0,,,108.29,0.0,0.21,665.45,,,
2018-04-16 03:20:00,5908.96,-1536.22,,,3630.12,,0.03,0.12,0.0,,,108.39,0.0,0.21,648.78,,,
2018-04-16 03:25:00,5739.55,-1423.86,,,3544.34,,0.03,0.08,0.0,,,107.79,0.0,0.21,636.15,,,
2018-04-16 03:30:00,5739.17,-1436.94,,,3498.92,,0.03,0.08,0.0,,,109.17,0.0,0.21,641.24,28.64,19.0,0.0
2018-04-16 03:35:00,5830.07,-1513.71,,,3516.34,,0.03,0.12,0.0,,,108.64,0.0,0.21,633.54,,,
