,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-06-04 00:05:00,7496.94,29.22,,,6868.39,,0.05,0.15,0.0,,,597.86,42.18,0.18,76.42,,,
2018-06-04 00:10:00,7494.69,21.47,,,6892.55,,0.05,0.15,0.0,,,531.21,41.93,0.18,77.67,,,
2018-06-04 00:15:00,7516.89,-31.67,,,6878.27,,0.05,0.12,0.0,,,504.27,42.18,0.18,74.38,,,
2018-06-04 00:20:00,7427.71,22.58,,,6851.76,,0.05,0.12,0.0,,,501.17,41.88,0.18,74.3,,,
2018-06-04 00:25:00,7432.89,-59.71,,,6800.66,,0.05,0.15,0.0,,,495.98,42.33,0.18,75.12,,,
2018-06-04 00:30:00,7373.84,-68.66,,,6694.31,,0.05,0.15,0.0,,,493.97,42.28,0.18,76.7,65.97,12.3,0.0
2018-06-04 00:35:00,7329.11,-90.7,,,6657.37,,0.05,0.12,0.0,,,503.52,41.88,0.18,78.91,,,
2018-06-04 00:40:00,7291.41,-99.95,,,6615.81,,0.05,0.15,0.0,,,491.11,42.08,0.18,76.97,,,
2018-06-04 00:45:00,7249.01,-110.02,,,6570.89,,0.05,0.12,0.0,,,467.27,41.93,0.18,76.08,,,
2018-06-04 00:50:00,7336.62,-184.53,,,6557.36,,0.05,0.04,0.0,,,484.17,120.96,0.18,75.67,,,
2018-06-04 00:55:00,7302.92,-193.25,,,6547.73,,0.06,0.15,0.0,,,462.34,122.09,0.18,71.49,,,
2018-06-04 01:00:00,7369.8,-274.39,,,6521.27,,0.06,0.2,0.0,,,467.46,121.25,0.18,68.05,65.06,12.0,0.0
2018-06-04 01:05:00,7301.83,-290.42,,,6504.01,,0.06,0.12,0.0,,,476.29,121.25,0.18,64.84,,,
2018-06-04 01:10:00,7291.31,-363.23,,,6450.59,,0.06,0.12,0.0,,,430.02,121.99,0.18,64.68,,,
2018-06-04 01:15:00,7274.55,-396.79,,,6424.89,,0.06,0.15,0.0,,,421.89,120.77,0.18,63.97,,,
2018-06-04 01:20:00,7205.96,-395.82,,,6347.76,,0.06,0.15,0.0,,,392.23,122.48,0.18,60.57,,,
2018-06-04 01:25:00,7074.22,-349.41,,,6226.91,,0.06,0.12,0.0,,,404.14,121.6,0.18,65.42,,,
2018-06-04 01:30:00,7026.92,-386.88,,,6119.52,,0.06,0.12,0.0,,,414.26,121.11,0.18,65.22,72.32,11.8,0.0
2018-06-04 01:35:00,7044.43,-403.43,,,6073.7,,0.06,0.12,0.0,,,410.68,121.3,0.18,68.02,,,
2018-06-04 01:40:00,7130.53,-409.79,,,6073.78,,0.06,0.15,0.0,,,427.57,121.2,0.18,65.34,,,
2018-06-04 01:45:00,7098.62,-502.0,,,6077.95,,0.06,0.13,0.0,,,467.93,122.09,0.18,65.32,,,
2018-06-04 01:50:00,6992.1,-442.77,,,6036.67,,0.06,0.14,0.0,,,396.95,122.43,0.18,64.66,,,
2018-06-04 01:55:00,6976.81,-427.37,,,6037.22,,0.06,0.15,0.0,,,385.93,121.55,0.18,66.27,,,
2018-06-04 02:00:00,6919.51,-391.55,,,6037.12,,0.06,0.15,0.0,,,385.87,121.84,0.18,65.73,79.47,11.8,0.0
2018-06-04 02:05:00,6892.74,-430.82,,,6011.34,,0.06,0.15,0.0,,,386.97,121.69,0.18,67.15,,,
2018-06-04 02:10:00,6851.11,-436.38,,,5968.48,,0.06,0.12,0.0,,,356.99,121.5,0.18,67.56,,,
2018-06-04 02:15:00,6804.04,-444.39,,,5950.81,,0.06,0.15,0.0,,,342.62,121.11,0.18,67.28,,,
2018-06-04 02:20:00,6686.67,-349.66,,,5911.53,,0.06,0.15,0.0,,,337.97,122.13,0.18,67.91,,,
2018-06-04 02:25:00,6672.05,-364.64,,,5901.69,,0.07,0.12,0.0,,,352.93,121.15,0.18,66.45,,,
2018-06-04 02:30:00,6645.26,-375.97,,,5815.98,,0.07,0.12,0.0,,,315.32,122.77,0.18,66.67,67.88,11.5,0.0
2018-06-04 02:35:00,6603.68,-378.21,,,5812.04,,0.07,0.15,0.0,,,338.88,121.45,0.18,65.2,,,
2018-06-04 02:40:00,6603.5,-404.19,,,5807.41,,0.07,0.12,0.0,,,318.58,121.15,0.18,65.46,,,
2018-06-04 02:45:00,6590.63,-420.31,,,5806.22,,0.07,0.12,0.0,,,316.27,122.08,0.18,64.03,,,
2018-06-04 02:50:00,6626.36,-491.63,,,5743.87,,0.07,0.15,0.0,,,297.55,122.87,0.18,64.46,,,
2018-06-04 02:55:00,6540.01,-442.67,,,5707.71,,0.07,0.14,0.0,,,308.21,121.79,0.18,67.45,,,
2018-06-04 03:00:00,6560.02,-480.78,,,5702.63,,0.07,0.12,0.0,,,305.57,121.35,0.18,70.4,66.35,11.3,0.0
2018-06-04 03:05:00,6537.99,-490.28,,,5630.72,,0.07,0.04,0.0,,,308.87,121.35,0.18,67.81,,,
2018-06-04 03:10:00,6560.83,-468.36,,,5658.58,,0.06,0.18,0.0,,,305.81,122.33,0.18,62.86,,,
2018-06-04 03:15:00,6547.93,-435.81,,,5693.38,,0.06,0.08,0.0,,,291.9,121.45,0.18,59.76,,,
2018-06-04 03:20:00,6481.97,-411.06,,,5711.45,,0.06,0.04,0.0,,,285.93,122.18,0.18,55.91,,,
2018-06-04 03:25:00,6458.29,-397.27,,,5695.64,,0.06,0.15,0.0,,,286.38,122.47,0.18,53.84,,,
2018-06-04 03:30:00,6448.32,-341.39,,,5708.84,,0.06,0.21,0.0,,,296.97,121.74,0.18,51.43,69.62,11.1,0.0
2018-06-04 03:35:00,6491.01,-334.42,,,5708.91,,0.06,0.18,0.0,,,291.44,121.79,0.18,49.69,,,
2018-06-04 03:40:00,6515.68,-395.18,,,5717.05,,0.06,0.08,0.0,,,281.44,121.99,0.18,53.43,,,
2018-06-04 03:45:00,6450.11,-257.13,,,5788.86,,0.06,0.18,0.0,,,277.56,121.69,0.18,54.97,,,
2018-06-04 03:50:00,6478.39,-273.08,,,5828.24,,0.06,0.12,0.0,,,285.55,121.11,0.18,54.72,,,
2018-06-04 03:55:00,6494.6,-239.6,,,5860.41,,0.07,0.08,0.0,,,288.71,121.35,0.18,53.26,,,
2018-06-04 04:00:00,6480.15,-205.73,,,5886.96,,0.07,0.19,0.0,,,281.7,121.21,0.18,52.21,67.12,11.1,0.0
2018-06-04 04:05:00,6495.03,-164.58,,,5909.09,,0.07,0.12,0.0,,,287.75,122.42,0.18,49.51,,,
2018-06-04 04:10:00,6524.56,-199.37,,,5986.22,,0.07,0.04,0.0,,,255.18,122.04,0.18,47.74,,,
2018-06-04 04:15:00,6528.7,-170.91,,,6009.06,,0.07,0.12,0.0,,,254.15,121.11,0.18,47.61,,,
2018-06-04 04:20:00,6620.99,-164.5,,,6048.91,,0.07,0.18,0.0,,,248.95,121.15,0.18,46.69,,,
2018-06-04 04:25:00,6647.44,-154.86,,,6150.51,,0.07,0.12,0.0,,,234.55,121.2,0.18,47.56,,,
2018-06-04 04:30:00,6626.06,-62.75,,,6167.56,,0.07,0.12,0.0,,,253.34,120.91,0.18,45.78,62.79,10.9,0.0
2018-06-04 04:35:00,6693.47,-57.78,,,6256.72,,0.07,0.15,0.0,,,246.45,121.06,0.18,43.56,,,
2018-06-04 04:40:00,6729.81,-50.58,,,6312.01,,0.07,0.14,0.0,,,255.94,121.89,0.18,40.95,,,
2018-06-04 04:45:00,6730.65,3.66,,,6352.99,,0.07,0.12,0.0,,,265.12,120.33,0.18,42.94,,,
2018-06-04 04:50:00,6759.83,155.14,,,6376.13,,0.07,0.16,0.0,,,310.55,121.15,0.18,42.5,,,
2018-06-04 04:55:00,6745.0,180.03,,,6414.06,,0.07,0.14,0.0,,,388.9,122.28,0.18,42.54,,,
2018-06-04 05:00:00,6790.64,77.36,,,6431.56,,0.07,0.15,0.0,,,403.7,121.84,0.18,44.7,61.83,10.9,0.0
2018-06-04 05:05:00,6865.65,21.15,,,6465.7,,0.07,0.12,0.0,,,354.76,121.2,0.18,43.63,,,
2018-06-04 05:10:00,6982.97,-40.54,,,6545.34,,0.07,0.17,0.0,,,290.46,120.77,0.18,45.39,,,
2018-06-04 05:15:00,7084.68,-116.1,,,6573.09,,0.07,0.15,0.0,,,270.75,122.23,0.18,45.64,,,
2018-06-04 05:20:00,7143.26,-148.09,,,6586.88,,0.07,0.13,0.0,,,261.61,122.62,0.18,45.83,,,
2018-06-04 05:25:00,7190.18,-160.1,,,6639.19,,0.07,0.18,0.0,,,278.74,121.65,0.18,48.23,,,
2018-06-04 05:30:00,7235.69,-176.3,,,6660.09,,0.07,0.15,0.0,,,277.91,121.6,0.18,48.14,70.75,11.2,0.0
2018-06-04 05:35:00,7255.08,-90.56,,,6718.16,,0.07,0.12,0.0,,,289.75,121.2,0.18,50.16,,,
2018-06-04 05:40:00,7265.96,-30.07,,,6750.19,,0.07,0.16,0.0,,,285.31,0.0,0.18,50.42,,,
2018-06-04 05:45:00,7229.21,78.25,,,6792.06,,0.07,0.16,0.0,,,307.28,0.0,0.18,51.04,,,
