,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-01-29 00:05:00,7452.97,-206.41,,,6859.58,,0.01,0.12,0.0,,,128.73,0.0,0.31,341.83,,,
2018-01-29 00:10:00,7477.98,-180.51,,,6869.53,,0.01,0.13,0.0,,,52.91,0.0,0.31,344.21,,,
2018-01-29 00:15:00,7424.66,-260.06,,,6814.48,,0.01,0.12,0.0,,,54.96,110.75,0.31,355.4,,,
2018-01-29 00:20:00,7454.0,-353.78,,,6744.71,,0.01,0.15,0.0,,,57.4,120.82,0.31,356.55,,,
2018-01-29 00:25:00,7483.04,-301.35,,,6658.58,,0.01,0.13,0.0,,,56.66,120.86,0.31,355.55,,,
2018-01-29 00:30:00,7439.3,-173.13,,,6719.73,,0.01,0.15,0.0,,,27.3,121.16,0.31,344.06,64.59,23.9,0.0
2018-01-29 00:35:00,7423.41,-106.13,,,6835.24,,0.01,0.12,0.0,,,27.3,121.35,0.31,351.66,,,
2018-01-29 00:40:00,7504.09,-151.67,,,6846.04,,0.01,0.12,0.0,,,27.4,120.28,0.31,360.29,,,
2018-01-29 00:45:00,7410.28,-97.53,,,6865.18,,0.01,0.12,0.0,,,27.4,121.5,0.31,364.23,,,
2018-01-29 00:50:00,7315.41,-102.06,,,6828.7,,0.01,0.15,0.0,,,27.3,121.4,0.31,358.54,,,
2018-01-29 00:55:00,7227.38,-131.75,,,6753.31,,0.02,0.12,0.0,,,27.4,121.25,0.31,363.73,,,
2018-01-29 01:00:00,7159.21,-240.81,,,6631.64,,0.02,0.12,0.0,,,27.4,121.55,0.31,381.55,66.85,23.8,0.0
2018-01-29 01:05:00,7143.47,-264.0,,,6467.77,,0.02,0.13,0.0,,,27.4,120.57,0.31,394.87,,,
2018-01-29 01:10:00,7219.24,-240.87,,,6362.48,,0.02,0.13,0.0,,,27.3,121.84,0.31,411.98,,,
2018-01-29 01:15:00,7151.41,-149.01,,,6369.09,,0.02,0.12,0.0,,,27.3,121.74,0.31,415.84,,,
2018-01-29 01:20:00,7037.08,-122.24,,,6426.79,,0.02,0.12,0.0,,,27.11,121.25,0.31,418.83,,,
2018-01-29 01:25:00,7066.47,-209.7,,,6357.94,,0.02,0.13,0.0,,,27.3,121.25,0.31,413.57,,,
2018-01-29 01:30:00,7088.13,-219.67,,,6342.64,,0.02,0.12,0.0,,,27.4,120.96,0.31,403.59,71.23,23.8,0.0
2018-01-29 01:35:00,6991.01,-150.84,,,6322.37,,0.02,0.15,0.0,,,27.3,121.15,0.31,387.77,,,
2018-01-29 01:40:00,6993.11,-102.65,,,6374.94,,0.02,0.12,0.0,,,27.21,120.28,0.31,388.75,,,
2018-01-29 01:45:00,6992.22,-126.49,,,6404.49,,0.02,0.12,0.0,,,27.39,120.77,0.31,383.53,,,
2018-01-29 01:50:00,6998.82,-140.27,,,6388.09,,0.02,0.12,0.0,,,27.3,120.96,0.31,385.19,,,
2018-01-29 01:55:00,6893.2,-85.23,,,6360.94,,0.02,0.13,0.0,,,27.3,121.45,0.31,386.39,,,
2018-01-29 02:00:00,6967.67,-144.46,,,6327.44,,0.02,0.12,0.0,,,27.4,121.11,0.31,384.32,69.93,23.8,0.0
2018-01-29 02:05:00,6961.65,-160.93,,,6333.41,,0.02,0.15,0.0,,,27.3,121.2,0.31,378.1,,,
2018-01-29 02:10:00,6902.82,-150.06,,,6329.82,,0.02,0.12,0.0,,,27.3,120.67,0.31,371.11,,,
2018-01-29 02:15:00,6830.26,-168.12,,,6246.83,,0.02,0.12,0.0,,,27.4,121.74,0.31,373.42,,,
2018-01-29 02:20:00,6913.51,-211.33,,,6195.51,,0.02,0.13,0.0,,,27.31,120.82,0.31,369.07,,,
2018-01-29 02:25:00,6869.05,-166.17,,,6214.32,,0.02,0.12,0.0,,,27.3,121.2,0.31,366.77,,,
2018-01-29 02:30:00,6853.93,-196.39,,,6214.53,,0.02,0.13,0.0,,,27.21,121.65,0.31,360.94,70.6,23.8,0.0
2018-01-29 02:35:00,6863.12,-181.87,,,6204.22,,0.02,0.12,0.0,,,27.31,120.91,0.31,355.23,,,
2018-01-29 02:40:00,6772.01,-204.11,,,6189.45,,0.02,0.12,0.0,,,27.3,122.18,0.31,352.6,,,
2018-01-29 02:45:00,6811.04,-161.26,,,6152.93,,0.02,0.13,0.0,,,27.3,120.72,0.31,361.53,,,
2018-01-29 02:50:00,6914.4,-175.55,,,6220.08,,0.02,0.13,0.0,,,27.49,120.57,0.31,356.39,,,
2018-01-29 02:55:00,6822.22,-173.47,,,6195.12,,0.02,0.13,0.0,,,27.3,122.13,0.31,357.01,,,
2018-01-29 03:00:00,6831.98,-200.52,,,6182.97,,0.02,0.12,0.0,,,27.3,121.11,0.31,351.09,66.58,23.6,0.0
2018-01-29 03:05:00,6826.32,-178.76,,,6203.34,,0.02,0.12,0.0,,,27.4,121.25,0.31,346.03,,,
2018-01-29 03:10:00,6834.87,-160.86,,,6225.34,,0.03,0.13,0.0,,,27.4,121.25,0.31,343.96,,,
2018-01-29 03:15:00,6872.52,-150.41,,,6225.28,,0.03,0.15,0.0,,,27.4,121.01,0.31,354.41,,,
2018-01-29 03:20:00,6901.26,-175.81,,,6209.28,,0.03,0.12,0.0,,,27.3,121.15,0.31,369.25,,,
2018-01-29 03:25:00,6822.53,-163.75,,,6180.81,,0.03,0.13,0.0,,,27.39,121.84,0.31,387.16,,,
2018-01-29 03:30:00,6862.4,-144.64,,,6185.68,,0.03,0.12,0.0,,,27.31,120.47,0.31,386.98,68.91,23.5,0.0
2018-01-29 03:35:00,6870.07,-168.34,,,6224.24,,0.03,0.12,0.0,,,27.4,120.82,0.31,370.14,,,
2018-01-29 03:40:00,6862.47,-140.56,,,6226.24,,0.03,0.12,0.0,,,27.21,121.15,0.31,369.62,,,
2018-01-29 03:45:00,6909.03,-125.29,,,6234.95,,0.03,0.14,0.0,,,27.3,121.3,0.31,380.2,,,
2018-01-29 03:50:00,6946.12,-157.63,,,6273.07,,0.03,0.12,0.0,,,27.3,121.84,0.31,374.69,,,
2018-01-29 03:55:00,6908.46,-126.96,,,6257.17,,0.03,0.15,0.0,,,27.49,120.91,0.31,371.69,,,
2018-01-29 04:00:00,6903.17,-127.66,,,6283.28,,0.03,0.12,0.0,,,27.3,121.94,0.31,366.32,69.0,23.4,0.0
2018-01-29 04:05:00,6978.63,-130.16,,,6317.04,,0.03,0.12,0.0,,,27.4,121.3,0.31,367.18,,,
2018-01-29 04:10:00,7001.54,-126.75,,,6360.75,,0.03,0.12,0.0,,,27.4,121.55,0.31,362.76,,,
2018-01-29 04:15:00,7104.74,-182.03,,,6399.01,,0.03,0.12,0.0,,,27.3,122.62,0.31,356.57,,,
2018-01-29 04:20:00,7190.23,-220.13,,,6458.06,,0.03,0.13,0.0,,,27.21,121.15,0.31,357.39,,,
2018-01-29 04:25:00,7201.06,-237.23,,,6446.49,,0.03,0.12,0.0,,,27.3,121.35,0.31,365.84,,,
2018-01-29 04:30:00,7271.69,-257.93,,,6456.04,,0.03,0.14,0.0,,,27.39,121.21,0.31,377.84,77.52,23.5,0.0
2018-01-29 04:35:00,7219.16,-158.42,,,6496.06,,0.03,0.12,0.0,,,27.3,120.72,0.31,380.66,,,
2018-01-29 04:40:00,7246.71,-164.76,,,6558.59,,0.03,0.12,0.0,,,27.4,120.62,0.31,375.88,,,
2018-01-29 04:45:00,7309.91,-207.05,,,6608.25,,0.03,0.12,0.0,,,27.4,120.57,0.31,381.05,,,
2018-01-29 04:50:00,7392.93,-195.4,,,6578.49,,0.03,0.12,0.0,,,27.2,121.3,0.31,390.65,,,
2018-01-29 04:55:00,7373.75,-151.73,,,6621.94,,0.03,0.13,0.0,,,27.29,121.35,0.31,392.45,,,
2018-01-29 05:00:00,7446.41,-169.65,,,6678.92,,0.03,0.12,0.0,,,27.4,121.25,0.31,384.18,83.67,23.4,0.0
2018-01-29 05:05:00,7542.42,-167.96,,,6794.71,,0.03,0.12,0.0,,,27.31,120.28,0.31,378.45,,,
2018-01-29 05:10:00,7734.13,-233.45,,,6919.66,,0.03,0.12,0.0,,,27.5,120.13,0.31,382.5,,,
2018-01-29 05:15:00,7811.38,-196.8,,,6999.91,,0.03,0.12,0.0,,,27.3,121.6,0.31,367.17,,,
2018-01-29 05:20:00,7908.31,-181.14,,,7115.57,,0.03,0.12,0.0,,,27.3,121.45,0.31,368.09,,,
2018-01-29 05:25:00,7931.39,-143.76,,,7230.16,,0.03,0.04,0.0,,,27.3,121.69,0.31,347.85,,,
2018-01-29 05:30:00,7921.14,-83.8,,,7244.73,,0.03,0.04,0.0,,,27.21,121.89,0.31,361.25,91.61,23.4,4.47
2018-01-29 05:35:00,8064.02,-227.93,,,7328.92,,0.03,0.08,0.0,,,27.4,120.67,0.31,358.79,,,
2018-01-29 05:40:00,8119.8,-251.96,,,7380.44,,0.03,0.12,0.0,,,27.39,121.11,0.48,364.13,,,
2018-01-29 05:45:00,8218.64,-249.7,,,7411.35,,0.03,0.08,0.0,,,27.3,121.01,0.9,351.65,,,
2018-01-29 05:50:00,8302.8,-155.49,,,7518.53,,0.03,0.01,0.0,,,27.5,120.52,1.51,336.64,,,
2018-01-29 05:55:00,8351.42,-153.35,,,7630.79,,0.03,0.04,0.0,,,27.4,121.4,2.45,341.09,,,
2018-01-29 06:00:00,8410.63,-120.04,,,7751.32,,0.03,0.01,0.0,,,27.3,120.57,4.23,336.43,83.66,23.6,35.37
2018-01-29 06:05:00,8398.9,-53.79,,,7846.96,,0.03,0.12,0.0,,,27.4,121.15,7.48,346.59,,,
2018-01-29 06:10:00,8413.36,-17.44,,,7892.54,,0.04,0.01,0.0,,,27.2,0.0,6.47,341.52,,,
2018-01-29 06:15:00,8517.86,-18.37,,,7932.79,,0.04,0.12,0.0,,,27.4,0.0,6.06,345.77,,,
2018-01-29 06:20:00,8498.69,42.95,,,8044.61,,0.04,0.08,0.0,,,27.21,0.0,7.59,345.09,,,
2018-01-29 06:25:00,8621.11,-25.7,,,8110.04,,0.04,0.12,0.0,,,27.4,0.0,9.1,343.86,,,
2018-01-29 06:30:00,8685.42,-30.3,,,8145.12,,0.04,0.01,0.0,,,27.3,0.0,11.36,339.43,71.08,24.1,87.04
2018-01-29 06:35:00,8817.37,-75.64,,,8202.28,,0.04,0.12,0.0,,,27.31,0.0,16.13,330.44,,,
2018-01-29 06:40:00,8839.06,-48.86,,,8233.63,,0.04,0.01,0.0,,,27.3,0.0,17.72,318.59,,,
2018-01-29 06:45:00,8903.5,-75.75,,,8239.5,,0.04,0.12,0.0,,,27.4,0.0,27.03,313.06,,,
2018-01-29 06:50:00,8959.55,-88.35,,,8393.64,,0.04,0.01,0.0,,,27.41,0.0,39.19,292.37,,,
2018-01-29 06:55:00,9068.74,-151.28,,,8428.52,,0.04,0.04,0.0,,,27.4,0.0,50.53,315.51,,,
