,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-02-26 00:05:00,6792.69,-566.79,,,5378.01,,-0.03,0.01,0,,,392.17,79.47,0.28,529.2,,,
2018-02-26 00:10:00,6779.33,-574.09,,,5438.06,,-0.03,0.12,0,,,311.21,79.37,0.28,544.0,,,
2018-02-26 00:15:00,6799.03,-654.44,,,5482.74,,-0.03,0.12,0,,,224.34,80.05,0.28,538.0,,,
2018-02-26 00:20:00,6718.16,-663.57,,,5451.63,,-0.03,0.12,0,,,177.54,79.37,0.28,526.63,,,
2018-02-26 00:25:00,6762.94,-832.3,,,5366.3,,-0.03,0.12,0,,,164.27,79.76,0.28,509.45,,,
2018-02-26 00:30:00,6716.51,-830.54,,,5262.6,,-0.03,0.08,0,,,169.68,79.86,0.28,499.61,60.57,19.2,0.0
2018-02-26 00:35:00,6733.44,-852.89,,,5254.78,,-0.03,0.04,0,,,173.23,79.08,0.28,487.79,,,
2018-02-26 00:40:00,6733.9,-890.13,,,5318.98,,-0.03,0.04,0,,,80.53,79.76,0.28,500.63,,,
2018-02-26 00:45:00,6603.26,-843.76,,,5316.94,,-0.03,0.12,0,,,45.89,79.96,0.28,498.63,,,
2018-02-26 00:50:00,6577.63,-871.44,,,5208.02,,-0.03,0.12,0,,,45.9,79.76,0.28,500.96,,,
2018-02-26 00:55:00,6585.44,-969.91,,,5161.43,,-0.03,0.12,0,,,45.56,79.66,0.28,487.39,,,
2018-02-26 01:00:00,6572.15,-945.21,,,5163.57,,-0.03,0.12,0,,,45.85,78.88,0.28,469.26,59.54,18.9,0.0
2018-02-26 01:05:00,6463.43,-867.68,,,5104.3,,-0.03,0.04,0,,,45.69,79.47,0.28,474.52,,,
2018-02-26 01:10:00,6457.39,-902.39,,,5035.07,,-0.03,0.08,0,,,45.46,79.66,0.28,495.86,,,
2018-02-26 01:15:00,6429.27,-870.97,,,5013.99,,-0.03,0.08,0,,,45.75,79.66,0.28,512.79,,,
2018-02-26 01:20:00,6340.54,-848.8,,,5041.72,,-0.03,0.12,0,,,45.74,79.66,0.28,522.45,,,
2018-02-26 01:25:00,6303.95,-843.31,,,4970.01,,-0.03,0.12,0,,,45.57,79.27,0.28,537.75,,,
2018-02-26 01:30:00,6332.67,-892.27,,,4901.22,,-0.03,0.12,0,,,45.93,79.57,0.28,541.39,48.94,18.8,0.0
2018-02-26 01:35:00,6336.15,-905.9,,,4893.06,,-0.03,0.01,0,,,45.87,79.27,0.28,553.98,,,
2018-02-26 01:40:00,6239.25,-867.37,,,4830.21,,-0.03,0.08,0,,,45.99,79.27,0.28,541.34,,,
2018-02-26 01:45:00,6180.99,-884.3,,,4723.96,,-0.03,0.01,0,,,45.85,79.17,0.28,526.1,,,
2018-02-26 01:50:00,6176.18,-856.43,,,4730.77,,-0.03,0.12,0,,,45.81,79.08,0.28,523.08,,,
2018-02-26 01:55:00,6240.6,-963.06,,,4741.19,,-0.03,0.12,0,,,45.92,79.17,0.28,516.16,,,
2018-02-26 02:00:00,6216.52,-937.16,,,4693.09,,-0.03,0.12,0,,,45.65,79.57,0.28,516.05,55.28,18.7,0.0
2018-02-26 02:05:00,6233.02,-943.04,,,4681.34,,-0.03,0.04,0,,,45.5,78.98,0.28,523.25,,,
2018-02-26 02:10:00,6257.82,-992.82,,,4744.36,,-0.03,0.04,0,,,45.65,79.47,0.28,522.11,,,
2018-02-26 02:15:00,6187.05,-1018.85,,,4647.52,,-0.03,0.04,0,,,45.82,79.86,0.28,527.28,,,
2018-02-26 02:20:00,6185.21,-1065.66,,,4628.84,,-0.03,0.08,0,,,45.32,79.66,0.28,500.76,,,
2018-02-26 02:25:00,6146.35,-1110.76,,,4539.17,,-0.03,0.12,0,,,45.84,80.74,0.28,479.29,,,
2018-02-26 02:30:00,6115.27,-1090.44,,,4495.34,,-0.03,0.12,0,,,45.64,79.37,0.28,485.03,60.23,17.9,0.0
2018-02-26 02:35:00,6015.51,-1026.25,,,4513.17,,-0.03,0.04,0,,,45.55,79.37,0.28,453.96,,,
2018-02-26 02:40:00,6076.16,-1119.85,,,4468.86,,-0.03,0.04,0,,,45.86,0.0,0.28,454.85,,,
2018-02-26 02:45:00,6058.3,-1080.43,,,4431.89,,-0.03,0.12,0,,,45.99,0.0,0.28,461.03,,,
2018-02-26 02:50:00,6115.81,-1113.61,,,4490.71,,-0.03,0.12,0,,,45.54,0.0,0.28,464.72,,,
2018-02-26 02:55:00,6059.74,-1062.62,,,4455.34,,-0.03,0.12,0,,,45.58,0.0,0.28,489.92,,,
