,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-10-15 00:05:00,6860.11,-907.12,,,5046.21,,0.03,0.17,0.0,,,122.93,122.13,0.35,753.5,,,
2018-10-15 00:10:00,6867.85,-975.82,,,4996.53,,0.03,0.12,0.0,,,122.23,122.13,0.35,754.95,,,
2018-10-15 00:15:00,6839.42,-1000.32,,,4920.26,,0.03,0.12,0.0,,,123.48,121.16,0.35,747.67,,,
2018-10-15 00:20:00,6788.64,-976.46,,,4901.49,,0.03,0.18,0.0,,,123.78,121.69,0.35,742.63,,,
2018-10-15 00:25:00,6737.77,-994.13,,,4893.79,,0.03,0.12,0.0,,,122.55,122.04,0.35,729.85,,,
2018-10-15 00:30:00,6733.63,-980.21,,,4839.92,,0.03,0.12,0.0,,,122.91,121.06,0.35,731.14,52.71,17.8,0.0
2018-10-15 00:35:00,6743.66,-1078.97,,,4837.34,,0.03,0.18,0.0,,,121.62,121.79,0.35,738.75,,,
2018-10-15 00:40:00,6688.07,-1073.87,,,4661.08,,0.03,0.12,0.0,,,123.48,121.65,0.35,772.79,,,
2018-10-15 00:45:00,6627.56,-1087.78,,,4611.09,,0.03,0.12,0.0,,,121.5,122.97,0.35,781.02,,,
2018-10-15 00:50:00,6671.04,-1153.46,,,4589.49,,0.03,0.18,0.0,,,123.53,120.77,0.35,780.08,,,
2018-10-15 00:55:00,6590.54,-1171.17,,,4482.91,,0.03,0.12,0.0,,,121.73,122.18,0.35,786.78,,,
2018-10-15 01:00:00,6579.5,-1204.93,,,4443.33,,0.03,0.12,0.0,,,122.77,120.77,0.35,778.66,49.85,17.2,0.0
2018-10-15 01:05:00,6463.39,-1167.16,,,4387.58,,0.03,0.18,0.0,,,122.5,121.84,0.35,764.51,,,
2018-10-15 01:10:00,6517.55,-1165.79,,,4350.95,,0.03,0.12,0.0,,,123.23,121.06,0.35,755.37,,,
2018-10-15 01:15:00,6516.79,-1275.66,,,4390.55,,0.03,0.12,0.0,,,123.15,122.33,0.35,722.13,,,
2018-10-15 01:20:00,6388.6,-1161.89,,,4313.18,,0.03,0.15,0.0,,,123.26,120.67,0.35,714.8,,,
2018-10-15 01:25:00,6414.77,-1221.64,,,4346.94,,0.03,0.12,0.0,,,123.94,121.35,0.35,701.53,,,
2018-10-15 01:30:00,6404.49,-1220.15,,,4285.44,,0.02,0.15,0.0,,,122.82,121.2,0.35,695.96,52.06,16.3,0.0
2018-10-15 01:35:00,6313.43,-1139.35,,,4264.98,,0.02,0.15,0.0,,,122.77,122.91,0.35,680.96,,,
2018-10-15 01:40:00,6328.05,-1161.58,,,4238.21,,0.02,0.13,0.0,,,122.02,121.5,0.35,674.25,,,
2018-10-15 01:45:00,6334.1,-1129.99,,,4297.97,,0.02,0.15,0.0,,,123.6,122.18,0.35,669.68,,,
2018-10-15 01:50:00,6330.12,-1097.13,,,4371.91,,0.02,0.15,0.0,,,123.7,121.55,0.35,682.83,,,
2018-10-15 01:55:00,6311.22,-1116.48,,,4383.84,,0.02,0.12,0.0,,,122.73,121.01,0.35,666.5,,,
2018-10-15 02:00:00,6228.83,-1140.64,,,4275.86,,0.02,0.15,0.0,,,123.0,122.57,0.35,668.9,52.06,15.9,0.0
2018-10-15 02:05:00,6280.68,-1151.58,,,4255.1,,0.02,0.15,0.0,,,124.04,120.47,0.35,663.1,,,
2018-10-15 02:10:00,6261.35,-1224.31,,,4293.76,,0.02,0.12,0.0,,,122.63,123.5,0.35,642.05,,,
2018-10-15 02:15:00,6232.78,-1195.69,,,4165.4,,0.03,0.15,0.0,,,122.75,121.3,0.35,660.93,,,
2018-10-15 02:20:00,6177.79,-1265.35,,,4163.7,,0.03,0.15,0.0,,,121.76,122.72,0.35,656.3,,,
2018-10-15 02:25:00,6076.68,-1255.61,,,4034.41,,0.03,0.12,0.0,,,122.06,122.33,0.35,660.17,,,
2018-10-15 02:30:00,6101.77,-1293.42,,,3986.63,,0.03,0.15,0.0,,,124.62,121.99,0.35,668.77,51.29,15.7,0.0
2018-10-15 02:35:00,6087.05,-1271.13,,,3947.49,,0.03,0.12,0.0,,,122.12,122.38,0.35,670.71,,,
2018-10-15 02:40:00,6180.45,-1355.61,,,3980.82,,0.03,0.12,0.0,,,123.49,121.5,0.35,684.73,,,
2018-10-15 02:45:00,6153.78,-1315.96,,,3953.2,,0.03,0.17,0.0,,,123.18,121.5,0.35,691.23,,,
2018-10-15 02:50:00,6151.05,-1274.07,,,3961.74,,0.03,0.12,0.0,,,122.85,121.35,0.35,694.74,,,
2018-10-15 02:55:00,6139.33,-1259.84,,,3968.54,,0.03,0.01,0.0,,,123.1,120.33,0.35,683.15,,,
2018-10-15 03:00:00,6170.58,-1290.57,,,3982.38,,0.03,0.18,0.0,,,122.8,120.72,0.35,683.32,52.48,15.9,0.0
2018-10-15 03:05:00,6157.69,-1314.17,,,3988.36,,0.03,0.12,0.0,,,123.24,122.09,0.35,674.9,,,
2018-10-15 03:10:00,6108.42,-1292.27,,,3976.42,,0.03,0.12,0.0,,,122.45,121.6,0.35,664.94,,,
2018-10-15 03:15:00,6098.86,-1255.67,,,3950.24,,0.03,0.15,0.0,,,123.91,120.13,0.35,654.93,,,
2018-10-15 03:20:00,6108.16,-1251.09,,,3981.16,,0.03,0.15,0.0,,,121.91,120.72,0.35,649.8,,,
2018-10-15 03:25:00,6183.31,-1242.26,,,4036.54,,0.03,0.14,0.0,,,122.6,120.42,0.35,650.13,,,
2018-10-15 03:30:00,6212.95,-1291.99,,,4137.82,,0.03,0.15,0.0,,,123.84,121.15,0.35,641.79,51.31,15.8,0.0
2018-10-15 03:35:00,6235.13,-1257.47,,,4143.69,,0.03,0.15,0.0,,,123.17,121.11,0.35,652.14,,,
2018-10-15 03:40:00,6183.97,-1206.9,,,4183.77,,0.03,0.15,0.0,,,123.49,121.94,0.35,644.98,,,
2018-10-15 03:45:00,6209.41,-1185.03,,,4218.93,,0.02,0.16,0.0,,,121.99,121.6,0.35,646.08,,,
2018-10-15 03:50:00,6217.35,-1125.77,,,4263.17,,0.02,0.15,0.0,,,122.86,121.74,0.35,649.98,,,
2018-10-15 03:55:00,6303.33,-1193.33,,,4299.62,,0.02,0.15,0.0,,,124.27,120.96,0.35,636.54,,,
2018-10-15 04:00:00,6270.95,-1123.03,,,4275.36,,0.02,0.15,0.0,,,123.4,121.3,0.35,626.92,53.2,16.0,0.0
2018-10-15 04:05:00,6307.72,-1110.04,,,4334.66,,0.02,0.15,0.0,,,121.99,122.48,0.35,611.93,,,
2018-10-15 04:10:00,6331.37,-1103.39,,,4399.69,,0.02,0.15,0.0,,,122.15,122.18,0.35,612.84,,,
2018-10-15 04:15:00,6471.11,-1126.95,,,4495.08,,0.02,0.15,0.0,,,123.88,121.5,0.35,628.12,,,
2018-10-15 04:20:00,6542.83,-1122.31,,,4535.85,,0.02,0.15,0.0,,,122.68,122.28,0.35,634.01,,,
2018-10-15 04:25:00,6576.15,-1125.69,,,4566.13,,0.02,0.15,0.0,,,123.69,122.04,0.35,651.97,,,
2018-10-15 04:30:00,6589.1,-1130.6,,,4572.13,,0.03,0.15,0.0,,,121.66,122.18,0.35,653.42,52.49,15.8,0.0
2018-10-15 04:35:00,6617.82,-1075.65,,,4637.85,,0.03,0.12,0.0,,,123.47,121.11,0.35,646.15,,,
2018-10-15 04:40:00,6700.02,-1082.83,,,4720.75,,0.03,0.15,0.0,,,122.38,121.15,0.35,660.73,,,
2018-10-15 04:45:00,6803.22,-997.7,,,4852.81,,0.03,0.12,0.0,,,122.82,121.2,0.35,668.87,,,
2018-10-15 04:50:00,6863.08,-998.2,,,5002.7,,0.03,0.12,0.0,,,122.81,121.89,0.35,665.34,,,
2018-10-15 04:55:00,6824.54,-899.08,,,5034.12,,0.03,0.15,0.0,,,123.28,122.43,0.35,669.91,,,
2018-10-15 05:00:00,6908.6,-882.85,,,5076.2,,0.03,0.13,0.0,,,121.88,121.45,0.35,661.43,60.87,15.5,0.0
2018-10-15 05:05:00,7056.96,-1004.83,,,5142.52,,0.03,0.12,0.0,,,122.22,121.11,0.35,646.98,,,
2018-10-15 05:10:00,7157.75,-987.99,,,5277.69,,0.03,0.15,0.0,,,123.05,121.99,0.35,647.63,,,
2018-10-15 05:15:00,7344.42,-1027.05,,,5450.0,,0.03,0.15,0.0,,,125.12,120.28,0.35,653.05,,,
2018-10-15 05:20:00,7337.56,-905.38,,,5522.76,,0.03,0.15,0.0,,,122.21,122.97,0.35,668.15,,,
2018-10-15 05:25:00,7304.17,-818.14,,,5592.74,,0.03,0.13,0.0,,,122.75,0.0,0.35,655.99,,,
2018-10-15 05:30:00,7437.41,-830.89,,,5668.93,,0.03,0.14,0.0,,,122.89,0.0,0.35,660.54,152.6,15.6,2.2
2018-10-15 05:35:00,7548.91,-931.17,,,5762.59,,0.03,0.14,0.0,,,122.8,0.0,0.45,657.34,,,
2018-10-15 05:40:00,7713.91,-1001.38,,,5853.27,,0.03,0.12,0.0,,,118.13,0.0,0.82,645.82,,,
2018-10-15 05:45:00,7716.22,-924.06,,,5925.95,,0.03,0.13,0.0,,,119.16,0.0,2.2,650.56,,,
2018-10-15 05:50:00,7762.88,-830.79,,,5907.14,,0.03,0.14,0.0,,,232.84,0.0,4.3,670.42,,,
2018-10-15 05:55:00,7832.94,-909.12,,,5886.08,,0.03,0.13,0.0,,,240.13,0.0,11.06,681.79,,,
2018-10-15 06:00:00,7907.57,-954.98,,,5919.41,,0.03,0.13,0.0,,,236.66,0.0,18.57,693.05,112.28,15.6,36.25
2018-10-15 06:05:00,7931.35,-923.48,,,5925.02,,0.03,0.14,0.0,,,236.39,0.0,26.89,683.01,,,
2018-10-15 06:10:00,7998.94,-916.82,,,5990.34,,0.03,0.13,0.0,,,238.01,0.0,39.47,679.34,,,
2018-10-15 06:15:00,7908.32,-757.95,,,6084.69,,0.03,0.13,0.0,,,237.45,0.0,65.38,678.24,,,
2018-10-15 06:20:00,8039.62,-839.92,,,6111.67,,0.03,0.14,0.0,,,238.38,0.0,73.03,696.32,,,
2018-10-15 06:25:00,8010.41,-813.24,,,6133.16,,0.03,0.14,0.0,,,238.75,0.0,82.47,693.98,,,
2018-10-15 06:30:00,8027.21,-810.34,,,6090.34,,0.03,0.13,0.0,,,238.87,0.0,119.4,682.29,103.52,15.7,115.25
2018-10-15 06:35:00,8115.04,-813.99,,,6140.21,,0.03,0.13,0.0,,,241.56,0.0,133.16,675.75,,,
2018-10-15 06:40:00,8216.61,-845.49,,,6204.73,,0.03,0.13,0.0,,,237.53,0.0,161.34,657.66,,,
2018-10-15 06:45:00,8182.1,-777.53,,,6245.56,,0.03,0.01,0.0,,,235.1,0.0,180.84,654.46,,,
