,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2019-01-07 00:05:00,6923.27,225.89,,,6227.57,,0.03,0.12,0.0,,,67.78,311.2,0.16,771.13,,,
2019-01-07 00:10:00,6955.75,210.08,,,6245.11,,0.03,0.12,0.0,,,67.11,313.7,0.16,769.29,,,
2019-01-07 00:15:00,6929.34,181.55,,,6285.38,,0.03,0.12,0.0,,,67.75,311.5,0.16,767.09,,,
2019-01-07 00:20:00,6904.01,160.99,,,6246.96,,0.03,0.15,0.0,,,67.83,312.9,0.16,769.58,,,
2019-01-07 00:25:00,6855.11,121.89,,,6176.53,,0.03,0.12,0.0,,,67.36,313.4,0.16,773.8,,,
2019-01-07 00:30:00,6852.58,115.46,,,6123.21,,0.03,0.13,0.0,,,68.0,309.8,0.16,772.85,62.29,20.3,0.0
2019-01-07 00:35:00,6925.7,8.7,,,6137.35,,0.03,0.17,0.0,,,67.47,311.95,0.16,776.11,,,
2019-01-07 00:40:00,7048.04,-31.88,,,6101.02,,0.03,0.12,0.0,,,67.59,436.79,0.16,775.68,,,
2019-01-07 00:45:00,6982.58,-21.73,,,6158.09,,0.03,0.12,0.0,,,67.66,527.55,0.16,770.61,,,
2019-01-07 00:50:00,6949.41,-49.43,,,6065.15,,0.03,0.16,0.0,,,67.82,507.85,0.16,767.81,,,
2019-01-07 00:55:00,6942.77,-57.19,,,6044.14,,0.03,0.12,0.0,,,67.38,507.6,0.16,768.19,,,
2019-01-07 01:00:00,6910.08,-133.11,,,6002.27,,0.03,0.12,0.0,,,67.56,509.0,0.16,772.58,63.29,20.3,0.0
2019-01-07 01:05:00,6849.34,-165.02,,,5866.94,,0.03,0.18,0.0,,,67.38,508.75,0.16,775.8,,,
2019-01-07 01:10:00,6827.17,-89.35,,,5840.88,,0.03,0.12,0.0,,,67.94,504.34,0.16,777.85,,,
2019-01-07 01:15:00,6788.29,-151.58,,,5880.98,,0.03,0.15,0.0,,,67.87,511.05,0.16,777.96,,,
2019-01-07 01:20:00,6731.37,-176.19,,,5768.16,,0.03,0.15,0.0,,,67.31,508.6,0.16,774.15,,,
2019-01-07 01:25:00,6686.37,-239.84,,,5708.78,,0.03,0.04,0.0,,,67.78,506.8,0.16,771.27,,,
2019-01-07 01:30:00,6676.94,-251.96,,,5627.11,,0.03,0.15,0.0,,,67.62,505.44,0.16,770.61,53.54,20.3,0.0
