,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-08-13 00:05:00,8060.81,-1105.1,,,5792.03,,0.05,0.12,0.0,,,409.1,121.2,0.39,710.16,,,
2018-08-13 00:10:00,8088.55,-1134.64,,,5802.29,,0.05,0.04,0.0,,,415.65,121.35,0.39,692.82,,,
2018-08-13 00:15:00,7998.09,-1126.79,,,5780.59,,0.05,0.13,0.0,,,393.12,121.45,0.39,678.56,,,
2018-08-13 00:20:00,7999.16,-1174.8,,,5895.13,,0.05,0.17,0.0,,,332.55,121.6,0.39,666.63,,,
2018-08-13 00:25:00,7961.36,-1153.76,,,5875.2,,0.05,0.12,0.0,,,274.03,121.84,0.39,654.78,,,
2018-08-13 00:30:00,7936.96,-1186.69,,,5920.09,,0.05,0.12,0.0,,,251.51,121.79,0.39,625.84,62.75,10.2,0.0
2018-08-13 00:35:00,7836.1,-1189.62,,,5829.11,,0.05,0.12,0.0,,,212.28,122.09,0.39,628.19,,,
2018-08-13 00:40:00,7803.72,-1186.77,,,5834.87,,0.05,0.15,0.0,,,165.06,121.6,0.39,601.87,,,
2018-08-13 00:45:00,7786.18,-1202.36,,,5742.56,,0.05,0.13,0.0,,,142.1,122.48,0.39,589.32,,,
2018-08-13 00:50:00,7774.88,-1250.07,,,5753.32,,0.05,0.12,0.0,,,184.77,121.89,0.39,589.15,,,
2018-08-13 00:55:00,7776.09,-1296.61,,,5735.75,,0.05,0.15,0.0,,,161.49,120.91,0.39,596.03,,,
2018-08-13 01:00:00,7765.35,-1369.19,,,5697.84,,0.05,0.04,0.0,,,128.23,121.74,0.39,632.02,62.66,10.0,0.0
2018-08-13 01:05:00,7699.21,-1389.3,,,5692.34,,0.05,0.12,0.0,,,56.66,122.48,0.39,668.29,,,
2018-08-13 01:10:00,7584.19,-1359.86,,,5573.66,,0.05,0.12,0.0,,,52.37,121.84,0.39,704.64,,,
2018-08-13 01:15:00,7588.5,-1346.45,,,5470.37,,0.05,0.15,0.0,,,53.0,120.33,0.39,715.99,,,
2018-08-13 01:20:00,7553.23,-1425.89,,,5357.12,,0.05,0.12,0.0,,,53.08,122.67,0.39,720.1,,,
2018-08-13 01:25:00,7470.92,-1447.95,,,5295.48,,0.05,0.15,0.0,,,53.07,121.6,0.39,710.65,,,
2018-08-13 01:30:00,7457.44,-1475.79,,,5197.28,,0.05,0.04,0.0,,,52.8,121.21,0.39,707.88,58.27,9.8,0.0
2018-08-13 01:35:00,7478.74,-1473.65,,,5132.08,,0.05,0.14,0.0,,,53.11,121.25,0.39,695.81,,,
2018-08-13 01:40:00,7553.37,-1509.85,,,5107.69,,0.05,0.12,0.0,,,140.91,121.4,0.39,698.47,,,
2018-08-13 01:45:00,7566.62,-1483.35,,,5084.89,,0.05,0.15,0.0,,,222.4,121.64,0.39,698.96,,,
2018-08-13 01:50:00,7463.8,-1525.27,,,5043.06,,0.05,0.04,0.0,,,270.04,122.53,0.39,725.29,,,
2018-08-13 01:55:00,7408.66,-1539.18,,,4960.22,,0.05,0.15,0.0,,,177.02,122.38,0.39,760.92,,,
2018-08-13 02:00:00,7295.89,-1485.31,,,4995.66,,0.05,0.16,0.0,,,85.01,122.08,0.39,757.56,61.36,9.6,0.0
2018-08-13 02:05:00,7268.3,-1479.79,,,4942.17,,0.05,0.08,0.0,,,62.36,121.11,0.39,748.85,,,
2018-08-13 02:10:00,7278.64,-1517.31,,,4926.71,,0.05,0.08,0.0,,,52.89,121.01,0.39,731.37,,,
2018-08-13 02:15:00,7165.58,-1486.72,,,4899.92,,0.05,0.12,0.0,,,52.83,121.79,0.39,737.74,,,
2018-08-13 02:20:00,7092.02,-1451.13,,,4846.07,,0.05,0.04,0.0,,,52.91,122.92,0.39,721.34,,,
2018-08-13 02:25:00,7074.21,-1434.63,,,4785.31,,0.05,0.12,0.0,,,52.94,121.11,0.39,725.76,,,
2018-08-13 02:30:00,7121.46,-1465.08,,,4829.71,,0.05,0.15,0.0,,,52.84,121.35,0.39,722.36,54.17,9.4,0.0
2018-08-13 02:35:00,7109.1,-1475.98,,,4815.45,,0.05,0.15,0.0,,,52.95,121.5,0.39,727.44,,,
2018-08-13 02:40:00,7016.14,-1429.56,,,4761.33,,0.05,0.15,0.0,,,52.75,122.57,0.39,725.8,,,
2018-08-13 02:45:00,7079.11,-1471.44,,,4774.19,,0.05,0.08,0.0,,,52.99,120.57,0.39,719.84,,,
2018-08-13 02:50:00,7023.34,-1431.47,,,4719.46,,0.05,0.12,0.0,,,52.85,122.72,0.39,728.81,,,
2018-08-13 02:55:00,6980.41,-1416.2,,,4763.47,,0.05,0.15,0.0,,,52.85,121.45,0.39,729.15,,,
2018-08-13 03:00:00,6987.83,-1366.12,,,4738.62,,0.06,0.16,0.0,,,52.84,121.69,0.39,740.45,53.88,8.7,0.0
2018-08-13 03:05:00,6932.41,-1359.12,,,4726.09,,0.06,0.16,0.0,,,52.89,122.53,0.39,745.61,,,
2018-08-13 03:10:00,6837.4,-1382.07,,,4681.67,,0.06,0.04,0.0,,,52.98,121.45,0.39,738.41,,,
2018-08-13 03:15:00,6850.62,-1397.91,,,4685.01,,0.06,0.04,0.0,,,53.1,120.77,0.39,736.27,,,
2018-08-13 03:20:00,6867.25,-1403.95,,,4670.13,,0.06,0.14,0.0,,,53.05,120.72,0.39,747.79,,,
2018-08-13 03:25:00,6864.02,-1362.07,,,4580.41,,0.06,0.12,0.0,,,53.11,121.89,0.39,735.06,,,
2018-08-13 03:30:00,6935.11,-1405.25,,,4703.38,,0.06,0.15,0.0,,,53.08,120.47,0.39,734.09,47.91,9.0,0.0
2018-08-13 03:35:00,6880.29,-1381.88,,,4701.01,,0.06,0.15,0.0,,,52.94,122.04,0.39,722.54,,,
2018-08-13 03:40:00,6876.01,-1276.29,,,4682.6,,0.06,0.12,0.0,,,52.99,120.67,0.39,736.14,,,
2018-08-13 03:45:00,6872.76,-1205.75,,,4754.7,,0.06,0.12,0.0,,,53.0,120.57,0.39,752.89,,,
2018-08-13 03:50:00,6893.65,-1202.83,,,4797.23,,0.06,0.12,0.0,,,52.8,121.5,0.39,754.94,,,
2018-08-13 03:55:00,6892.83,-1203.54,,,4796.69,,0.06,0.16,0.0,,,59.72,121.84,0.39,747.47,,,
2018-08-13 04:00:00,6910.36,-1223.6,,,4841.89,,0.06,0.04,0.0,,,56.47,120.81,0.39,749.71,60.52,9.0,0.0
2018-08-13 04:05:00,6840.85,-1189.17,,,4838.46,,0.06,0.16,0.0,,,54.48,121.4,0.39,739.02,,,
2018-08-13 04:10:00,6908.17,-1259.98,,,4845.71,,0.06,0.12,0.0,,,54.81,120.47,0.39,722.15,,,
2018-08-13 04:15:00,6970.15,-1297.1,,,4832.74,,0.06,0.04,0.0,,,53.22,121.59,0.39,739.42,,,
2018-08-13 04:20:00,6932.6,-1078.27,,,4865.5,,0.06,0.12,0.0,,,67.62,120.23,0.39,740.97,,,
2018-08-13 04:25:00,7000.74,-1243.97,,,4925.24,,0.06,0.12,0.0,,,243.0,122.72,0.39,735.44,,,
2018-08-13 04:30:00,6932.63,-1310.67,,,4891.04,,0.06,0.12,0.0,,,90.03,121.89,0.39,737.36,59.53,8.7,0.0
2018-08-13 04:35:00,7022.33,-1341.22,,,4789.78,,0.06,0.12,0.0,,,52.98,121.59,0.39,756.99,,,
