,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-05-14 00:05:00,7287.08,-560.04,,,6397.57,,0.04,0.12,0.0,,,0.69,0.0,0.17,213.67,,,
2018-05-14 00:10:00,7317.63,-556.74,,,6434.3,,0.03,0.13,0.0,,,0.4,0.0,0.17,219.38,,,
2018-05-14 00:15:00,7281.86,-516.0,,,6440.27,,0.03,0.08,0.0,,,0.6,0.0,0.17,222.24,,,
2018-05-14 00:20:00,7198.64,-527.71,,,6474.55,,0.03,0.15,0.0,,,0.63,0.0,0.17,213.83,,,
2018-05-14 00:25:00,7198.94,-525.93,,,6395.66,,0.03,0.13,0.0,,,0.66,0.0,0.17,223.64,,,
2018-05-14 00:30:00,7109.09,-576.45,,,6312.54,,0.03,0.15,0.0,,,0.52,0.0,0.17,241.26,61.97,14.7,0.0
2018-05-14 00:35:00,7060.39,-461.36,,,6238.31,,0.03,0.13,0.0,,,0.66,0.0,0.17,258.11,,,
2018-05-14 00:40:00,7058.39,-382.93,,,6247.02,,0.03,0.12,0.0,,,0.31,0.0,0.17,276.7,,,
2018-05-14 00:45:00,7087.48,-494.92,,,6327.06,,0.03,0.17,0.0,,,0.57,0.0,0.17,277.82,,,
2018-05-14 00:50:00,7091.53,-501.26,,,6270.33,,0.03,0.12,0.0,,,0.57,0.0,0.17,265.8,,,
2018-05-14 00:55:00,7023.75,-473.17,,,6253.05,,0.03,0.15,0.0,,,0.6,0.0,0.17,274.33,,,
2018-05-14 01:00:00,7002.27,-512.42,,,6219.39,,0.03,0.08,0.0,,,0.52,0.0,0.17,284.53,56.42,14.7,0.0
2018-05-14 01:05:00,6992.82,-510.58,,,6154.11,,0.03,0.15,0.0,,,0.57,0.0,0.17,287.55,,,
2018-05-14 01:10:00,6991.36,-539.01,,,6083.6,,0.03,0.12,0.0,,,0.63,0.0,0.17,290.81,,,
2018-05-14 01:15:00,6947.35,-559.17,,,6086.14,,0.03,0.16,0.0,,,0.54,0.0,0.17,289.63,,,
2018-05-14 01:20:00,6881.95,-530.54,,,6030.39,,0.03,0.12,0.0,,,0.63,79.47,0.17,283.96,,,
2018-05-14 01:25:00,6902.19,-535.58,,,6074.99,,0.03,0.13,0.0,,,0.66,79.37,0.17,289.33,,,
2018-05-14 01:30:00,6881.34,-559.13,,,6021.66,,0.03,0.13,0.0,,,0.52,79.57,0.17,289.48,61.57,14.2,0.0
2018-05-14 01:35:00,6851.57,-555.5,,,6020.23,,0.03,0.15,0.0,,,0.49,79.27,0.17,275.37,,,
