,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-09-10 00:05:00,7385.43,-568.47,,,6051.68,,0.04,0.15,0.0,,,57.61,42.37,0.29,671.99,,,
2018-09-10 00:10:00,7403.01,-583.56,,,6015.69,,0.04,0.04,0.0,,,57.56,42.03,0.29,680.33,,,
2018-09-10 00:15:00,7381.96,-637.59,,,6030.3,,0.04,0.13,0.0,,,57.44,42.37,0.29,668.56,,,
2018-09-10 00:20:00,7309.08,-629.73,,,5956.05,,0.04,0.16,0.0,,,57.73,41.93,0.29,672.1,,,
2018-09-10 00:25:00,7341.28,-726.1,,,5913.31,,0.04,0.04,0.0,,,57.89,41.88,0.29,654.18,,,
2018-09-10 00:30:00,7258.03,-702.81,,,5871.24,,0.04,0.12,0.0,,,57.92,41.79,0.29,651.11,60.27,14.8,0.0
2018-09-10 00:35:00,7114.91,-643.6,,,5806.77,,0.04,0.12,0.0,,,57.82,41.93,0.29,642.43,,,
2018-09-10 00:40:00,7238.68,-742.7,,,5765.91,,0.04,0.14,0.0,,,57.76,42.13,0.29,642.53,,,
2018-09-10 00:45:00,7156.99,-673.28,,,5763.28,,0.04,0.12,0.0,,,57.41,42.23,0.29,639.95,,,
2018-09-10 00:50:00,7184.7,-675.29,,,5735.31,,0.04,0.12,0.0,,,57.58,42.47,0.29,623.31,,,
2018-09-10 00:55:00,7090.17,-624.22,,,5829.11,,0.04,0.12,0.0,,,57.7,41.74,0.29,628.26,,,
2018-09-10 01:00:00,7123.14,-619.63,,,5756.39,,0.04,0.08,0.0,,,57.28,41.93,0.29,628.78,58.09,14.6,0.0
2018-09-10 01:05:00,7304.92,-721.23,,,5791.6,,0.04,0.15,0.0,,,57.59,42.37,0.29,637.42,,,
2018-09-10 01:10:00,7288.37,-690.9,,,5858.14,,0.04,0.15,0.0,,,57.69,251.93,0.29,634.83,,,
2018-09-10 01:15:00,7217.29,-775.09,,,5863.76,,0.04,0.12,0.0,,,57.73,236.37,0.29,616.81,,,
2018-09-10 01:20:00,7110.67,-738.37,,,5743.59,,0.04,0.12,0.0,,,57.47,234.08,0.29,608.7,,,
2018-09-10 01:25:00,7092.89,-805.7,,,5693.41,,0.04,0.15,0.0,,,57.58,233.58,0.29,614.99,,,
2018-09-10 01:30:00,7028.63,-767.24,,,5616.09,,0.04,0.12,0.0,,,57.61,232.93,0.29,605.24,56.19,14.0,0.0
2018-09-10 01:35:00,7268.65,-911.5,,,5584.01,,0.04,0.12,0.0,,,57.31,236.33,0.29,612.52,,,
2018-09-10 01:40:00,7348.77,-959.59,,,5630.43,,0.04,0.12,0.0,,,57.43,426.19,0.29,604.27,,,
2018-09-10 01:45:00,7322.3,-892.41,,,5679.91,,0.04,0.12,0.0,,,57.16,430.23,0.29,598.08,,,
2018-09-10 01:50:00,7219.07,-899.16,,,5725.51,,0.05,0.15,0.0,,,57.44,433.28,0.29,604.29,,,
2018-09-10 01:55:00,7252.97,-974.17,,,5677.24,,0.05,0.15,0.0,,,57.54,429.53,0.29,605.38,,,
2018-09-10 02:00:00,7153.84,-931.34,,,5583.32,,0.05,0.12,0.0,,,57.54,433.88,0.29,621.6,63.06,13.8,0.0
2018-09-10 02:05:00,7353.17,-986.24,,,5550.56,,0.05,0.12,0.0,,,57.68,432.73,0.29,641.37,,,
2018-09-10 02:10:00,7286.88,-959.52,,,5595.79,,0.05,0.12,0.0,,,57.49,608.39,0.29,656.5,,,
2018-09-10 02:15:00,7177.77,-913.1,,,5596.34,,0.05,0.12,0.0,,,57.69,628.82,0.29,650.84,,,
2018-09-10 02:20:00,7233.62,-1022.59,,,5544.73,,0.05,0.12,0.0,,,57.56,613.39,0.29,658.09,,,
2018-09-10 02:25:00,7145.24,-1032.78,,,5472.96,,0.05,0.08,0.0,,,57.57,621.68,0.29,661.82,,,
2018-09-10 02:30:00,7139.01,-1096.28,,,5386.06,,0.05,0.04,0.0,,,57.31,620.83,0.29,650.32,57.96,13.6,0.0
2018-09-10 02:35:00,7119.36,-1053.41,,,5321.99,,0.04,0.15,0.0,,,57.25,618.63,0.29,635.24,,,
2018-09-10 02:40:00,7055.32,-1032.28,,,5349.72,,0.04,0.12,0.0,,,57.64,619.23,0.29,612.66,,,
2018-09-10 02:45:00,7117.84,-1054.69,,,5343.54,,0.04,0.14,0.0,,,57.5,616.58,0.29,586.43,,,
2018-09-10 02:50:00,6987.63,-1014.3,,,5343.71,,0.04,0.15,0.0,,,57.4,624.23,0.29,572.5,,,
2018-09-10 02:55:00,7082.12,-1062.24,,,5338.32,,0.04,0.15,0.0,,,57.54,616.09,0.29,576.49,,,
2018-09-10 03:00:00,7042.65,-953.32,,,5349.29,,0.04,0.13,0.0,,,57.26,616.93,0.29,572.4,59.04,13.6,0.0
2018-09-10 03:05:00,7031.4,-1052.98,,,5435.72,,0.04,0.12,0.0,,,57.82,625.28,0.29,558.93,,,
2018-09-10 03:10:00,7035.58,-1018.02,,,5350.92,,0.04,0.15,0.0,,,57.58,614.79,0.29,548.9,,,
2018-09-10 03:15:00,7037.49,-1035.75,,,5383.4,,0.04,0.15,0.0,,,57.68,617.18,0.29,529.44,,,
2018-09-10 03:20:00,7008.62,-1038.84,,,5390.69,,0.04,0.12,0.0,,,57.14,617.68,0.29,520.54,,,
2018-09-10 03:25:00,6998.57,-1080.11,,,5375.8,,0.04,0.12,0.0,,,57.72,619.23,0.29,520.27,,,
2018-09-10 03:30:00,7026.99,-996.8,,,5326.39,,0.04,0.15,0.0,,,57.49,616.23,0.29,527.57,62.58,12.7,0.0
2018-09-10 03:35:00,6988.26,-1058.29,,,5393.91,,0.04,0.15,0.0,,,57.41,621.68,0.29,525.98,,,
