,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2019-01-14 00:05:00,7241.29,63.16,,,6548.71,,0.01,0.18,0.0,,,40.9,81.42,0.5,711.77,,,
2019-01-14 00:10:00,7192.93,86.14,,,6473.09,,0.01,0.18,0.0,,,40.9,79.37,0.5,709.44,,,
2019-01-14 00:15:00,7158.79,49.85,,,6432.29,,0.01,0.13,0.0,,,40.9,80.93,0.5,699.33,,,
2019-01-14 00:20:00,7115.23,81.73,,,6433.72,,0.01,0.12,0.0,,,40.9,78.88,0.5,696.93,,,
2019-01-14 00:25:00,7088.4,100.06,,,6413.76,,0.01,0.2,0.0,,,40.9,79.37,0.5,705.85,,,
2019-01-14 00:30:00,7082.46,49.6,,,6388.71,,0.01,0.15,0.0,,,40.9,79.86,0.5,718.46,59.53,21.8,0.0
2019-01-14 00:35:00,7149.83,-16.78,,,6382.51,,0.01,0.12,0.0,,,40.9,81.03,0.5,713.31,,,
2019-01-14 00:40:00,7129.95,-2.82,,,6341.5,,0.01,0.21,0.0,,,40.9,79.76,0.5,722.88,,,
2019-01-14 00:45:00,7099.38,51.93,,,6339.21,,0.01,0.15,0.0,,,40.9,84.99,0.5,724.73,,,
2019-01-14 00:50:00,7103.43,54.12,,,6344.23,,0.01,0.12,0.0,,,40.9,121.99,0.5,740.99,,,
2019-01-14 00:55:00,7042.23,68.25,,,6311.25,,0.01,0.18,0.0,,,40.9,122.13,0.5,741.92,,,
2019-01-14 01:00:00,7010.33,73.21,,,6242.01,,0.01,0.15,0.0,,,40.9,121.45,0.5,739.66,68.48,21.8,0.0
2019-01-14 01:05:00,7063.66,21.68,,,6224.81,,0.01,0.15,0.0,,,40.9,122.08,0.5,729.69,,,
2019-01-14 01:10:00,7130.11,-11.68,,,6261.96,,0.01,0.16,0.0,,,40.9,196.22,0.5,740.15,,,
2019-01-14 01:15:00,7127.24,49.25,,,6352.98,,0.01,0.18,0.0,,,41.2,314.09,0.5,747.24,,,
2019-01-14 01:20:00,7041.17,82.4,,,6343.48,,0.01,0.15,0.0,,,40.9,317.34,0.5,751.46,,,
2019-01-14 01:25:00,7010.69,83.9,,,6308.69,,0.01,0.18,0.0,,,40.9,316.34,0.5,756.12,,,
2019-01-14 01:30:00,7043.13,61.08,,,6277.37,,0.01,0.15,0.0,,,40.9,317.4,0.5,748.34,69.28,21.8,0.0
2019-01-14 01:35:00,7009.25,78.17,,,6282.51,,0.01,0.15,0.0,,,40.9,315.45,0.5,743.13,,,
2019-01-14 01:40:00,6923.96,78.52,,,6250.64,,0.01,0.15,0.0,,,40.9,318.13,0.5,729.46,,,
2019-01-14 01:45:00,6927.72,35.88,,,6196.63,,0.01,0.17,0.0,,,40.9,317.58,0.5,716.22,,,
2019-01-14 01:50:00,6859.31,18.09,,,6131.74,,0.01,0.15,0.0,,,40.9,318.83,0.5,704.39,,,
2019-01-14 01:55:00,6882.4,-58.88,,,6095.78,,0.01,0.15,0.0,,,40.9,317.35,0.5,705.9,,,
