,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-08-20 00:05:00,8074.25,-1077.95,,,5761.82,,0.06,0.08,0.0,,,447.08,0.0,0.19,666.24,,,
2018-08-20 00:10:00,8080.62,-1067.35,,,5793.49,,0.06,0.15,0.0,,,453.73,0.0,0.19,667.96,,,
2018-08-20 00:15:00,8078.84,-1093.04,,,5812.08,,0.06,0.08,0.0,,,440.29,0.0,0.19,686.37,,,
2018-08-20 00:20:00,7975.34,-985.4,,,5798.96,,0.06,0.12,0.0,,,440.2,0.0,0.19,680.66,,,
2018-08-20 00:25:00,7838.27,-883.57,,,5789.96,,0.06,0.12,0.0,,,432.82,0.0,0.19,667.41,,,
2018-08-20 00:30:00,7855.79,-944.1,,,5784.56,,0.06,0.12,0.0,,,443.21,0.0,0.19,665.35,79.77,9.9,0.0
2018-08-20 00:35:00,7820.5,-944.64,,,5751.27,,0.06,0.15,0.0,,,437.92,0.0,0.19,658.69,,,
2018-08-20 00:40:00,7854.99,-939.73,,,5742.23,,0.06,0.01,0.0,,,456.64,0.0,0.19,661.64,,,
2018-08-20 00:45:00,7812.5,-927.43,,,5727.76,,0.05,0.15,0.0,,,430.23,41.74,0.19,664.76,,,
2018-08-20 00:50:00,7804.81,-909.81,,,5753.81,,0.05,0.08,0.0,,,445.82,121.2,0.19,656.87,,,
2018-08-20 00:55:00,7809.6,-961.75,,,5750.37,,0.05,0.01,0.0,,,441.93,121.45,0.19,658.58,,,
2018-08-20 01:00:00,7811.64,-976.29,,,5718.83,,0.05,0.15,0.0,,,444.79,121.16,0.19,673.05,70.3,9.8,0.0
2018-08-20 01:05:00,7711.3,-948.63,,,5662.27,,0.05,0.12,0.0,,,432.64,121.94,0.19,681.17,,,
2018-08-20 01:10:00,7755.49,-993.12,,,5691.69,,0.05,0.08,0.0,,,426.66,120.72,0.19,668.17,,,
2018-08-20 01:15:00,7621.85,-925.0,,,5620.99,,0.05,0.12,0.0,,,432.55,121.94,0.19,665.01,,,
2018-08-20 01:20:00,7614.49,-1008.68,,,5540.42,,0.05,0.15,0.0,,,442.39,121.11,0.19,634.73,,,
2018-08-20 01:25:00,7559.25,-1026.67,,,5529.27,,0.05,0.12,0.0,,,419.73,121.6,0.19,627.09,,,
2018-08-20 01:30:00,7595.65,-1090.89,,,5521.83,,0.06,0.13,0.0,,,394.71,121.69,0.19,605.96,64.49,9.7,0.0
2018-08-20 01:35:00,7631.35,-1072.08,,,5487.49,,0.06,0.01,0.0,,,405.01,121.01,0.19,588.92,,,
2018-08-20 01:40:00,7616.7,-1080.44,,,5517.68,,0.06,0.01,0.0,,,415.5,121.2,0.19,584.28,,,
2018-08-20 01:45:00,7529.94,-1118.26,,,5469.0,,0.06,0.08,0.0,,,410.29,121.99,0.19,583.22,,,
2018-08-20 01:50:00,7517.63,-1098.45,,,5438.43,,0.06,0.12,0.0,,,363.32,120.57,0.19,572.01,,,
2018-08-20 01:55:00,7512.74,-1158.61,,,5453.09,,0.06,0.15,0.0,,,353.11,121.01,0.19,566.19,,,
2018-08-20 02:00:00,7404.91,-1168.52,,,5405.72,,0.06,0.12,0.0,,,313.71,121.4,0.19,579.96,65.2,9.2,0.0
