,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-09-17 00:05:00,7484.47,-481.8,,,6540.3,,0.05,0.04,0.0,,,126.88,0.0,0.11,288.55,,,
2018-09-17 00:10:00,7510.55,-513.11,,,6570.79,,0.05,0.15,0.0,,,95.88,0.0,0.11,289.99,,,
2018-09-17 00:15:00,7519.52,-556.09,,,6561.22,,0.05,0.14,0.0,,,95.83,0.0,0.11,289.53,,,
2018-09-17 00:20:00,7411.42,-512.36,,,6516.13,,0.05,0.04,0.0,,,95.54,0.0,0.11,287.5,,,
2018-09-17 00:25:00,7374.77,-491.0,,,6454.76,,0.05,0.12,0.0,,,95.84,0.0,0.11,289.57,,,
2018-09-17 00:30:00,7395.35,-541.32,,,6467.93,,0.05,0.12,0.0,,,95.74,0.0,0.11,295.23,73.42,10.1,0.0
2018-09-17 00:35:00,7393.63,-560.95,,,6421.93,,0.05,0.12,0.0,,,95.59,0.0,0.11,295.57,,,
2018-09-17 00:40:00,7329.03,-538.08,,,6379.33,,0.05,0.15,0.0,,,95.86,0.0,0.11,291.39,,,
2018-09-17 00:45:00,7332.83,-573.66,,,6337.31,,0.05,0.04,0.0,,,95.59,0.0,0.11,289.09,,,
2018-09-17 00:50:00,7203.71,-557.63,,,6340.26,,0.05,0.04,0.0,,,95.59,0.0,0.11,283.84,,,
2018-09-17 00:55:00,7218.5,-598.87,,,6227.27,,0.05,0.12,0.0,,,95.68,0.0,0.11,287.6,,,
2018-09-17 01:00:00,7167.66,-602.6,,,6134.06,,0.05,0.08,0.0,,,95.85,0.0,0.11,295.13,64.4,9.8,0.0
2018-09-17 01:05:00,7184.26,-591.53,,,6103.42,,0.05,0.13,0.0,,,95.84,0.0,0.11,299.46,,,
2018-09-17 01:10:00,7125.81,-632.65,,,6089.31,,0.05,0.12,0.0,,,95.76,0.0,0.11,292.2,,,
2018-09-17 01:15:00,7134.53,-603.1,,,6105.11,,0.05,0.12,0.0,,,95.85,0.0,0.11,292.33,,,
2018-09-17 01:20:00,7049.72,-635.82,,,6064.67,,0.05,0.15,0.0,,,95.86,0.0,0.11,292.71,,,
2018-09-17 01:25:00,7010.94,-642.25,,,6032.61,,0.05,0.08,0.0,,,95.75,0.0,0.11,295.79,,,
2018-09-17 01:30:00,7053.58,-709.62,,,5945.88,,0.05,0.15,0.0,,,96.15,0.0,0.11,317.22,64.11,9.6,0.0
2018-09-17 01:35:00,6955.9,-713.15,,,5889.06,,0.05,0.13,0.0,,,95.8,0.0,0.11,323.61,,,
2018-09-17 01:40:00,7128.23,-858.55,,,5857.04,,0.05,0.14,0.0,,,95.88,0.0,0.11,339.38,,,
2018-09-17 01:45:00,6920.51,-818.61,,,5733.21,,0.05,0.04,0.0,,,95.85,0.0,0.11,347.39,,,
2018-09-17 01:50:00,6992.86,-869.41,,,5745.07,,0.05,0.01,0.0,,,95.72,0.0,0.11,348.45,,,
2018-09-17 01:55:00,6888.55,-860.65,,,5586.09,,0.05,0.15,0.0,,,95.74,0.0,0.11,348.6,,,
2018-09-17 02:00:00,6887.22,-903.88,,,5599.26,,0.05,0.15,0.0,,,95.68,0.0,0.11,350.7,62.83,9.3,0.0
2018-09-17 02:05:00,6758.26,-893.86,,,5470.68,,0.05,0.12,0.0,,,95.75,0.0,0.11,345.07,,,
2018-09-17 02:10:00,6814.51,-988.42,,,5459.69,,0.05,0.12,0.0,,,95.53,0.0,0.11,349.71,,,
2018-09-17 02:15:00,6795.3,-1047.34,,,5339.95,,0.05,0.13,0.0,,,95.3,82.01,0.11,350.44,,,
2018-09-17 02:20:00,6854.49,-1065.32,,,5318.29,,0.05,0.15,0.0,,,95.39,79.57,0.11,357.76,,,
2018-09-17 02:25:00,6750.69,-1046.73,,,5244.89,,0.05,0.01,0.0,,,95.49,79.66,0.11,352.34,,,
2018-09-17 02:30:00,6702.56,-1024.72,,,5267.85,,0.05,0.12,0.0,,,95.64,79.57,0.11,357.4,67.74,9.0,0.0
2018-09-17 02:35:00,6678.01,-1025.43,,,5190.44,,0.06,0.12,0.0,,,95.51,80.25,0.11,362.63,,,
2018-09-17 02:40:00,6771.96,-1100.5,,,5195.69,,0.06,0.18,0.0,,,95.76,79.47,0.11,362.31,,,
2018-09-17 02:45:00,6731.78,-1081.24,,,5196.22,,0.06,0.04,0.0,,,95.36,121.55,0.11,362.68,,,
2018-09-17 02:50:00,6646.78,-1003.61,,,5161.5,,0.06,0.12,0.0,,,95.42,122.43,0.11,358.72,,,
2018-09-17 02:55:00,6611.22,-1032.31,,,5184.63,,0.06,0.12,0.0,,,95.41,122.33,0.11,352.05,,,
2018-09-17 03:00:00,6532.06,-987.09,,,5131.32,,0.06,0.16,0.0,,,95.6,122.47,0.11,360.35,66.97,8.8,0.0
2018-09-17 03:05:00,6575.92,-1007.47,,,5081.01,,0.06,0.12,0.0,,,95.59,121.15,0.11,360.66,,,
2018-09-17 03:10:00,6625.82,-1038.32,,,5120.21,,0.06,0.04,0.0,,,95.5,120.96,0.11,355.35,,,
2018-09-17 03:15:00,6592.87,-1074.02,,,5079.71,,0.06,0.12,0.0,,,95.54,122.23,0.11,357.13,,,
2018-09-17 03:20:00,6641.93,-1059.46,,,5091.21,,0.06,0.2,0.0,,,95.64,121.89,0.11,359.83,,,
