,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-12-17 00:05:00,7350.49,-336.17,,,6428.41,,0.0,0.12,0.0,,,6.93,199.95,0.11,468.18,,,
2018-12-17 00:10:00,7342.57,-305.03,,,6481.03,,0.0,0.15,0.0,,,6.84,197.02,0.11,465.74,,,
2018-12-17 00:15:00,7297.36,-267.64,,,6521.93,,0.0,0.12,0.0,,,6.82,199.5,0.11,450.68,,,
2018-12-17 00:20:00,7266.01,-356.51,,,6463.96,,0.0,0.01,0.0,,,50.85,199.21,0.11,442.62,,,
2018-12-17 00:25:00,7184.54,-342.88,,,6401.01,,0.0,0.12,0.0,,,6.84,200.6,0.11,440.02,,,
2018-12-17 00:30:00,7163.3,-367.99,,,6316.42,,0.0,0.15,0.0,,,6.84,199.21,0.11,434.45,85.23,22.0,0.0
2018-12-17 00:35:00,7062.77,-345.96,,,6281.29,,0.0,0.12,0.0,,,6.96,199.81,0.11,441.99,,,
2018-12-17 00:40:00,7119.01,-472.06,,,6250.59,,0.0,0.12,0.0,,,6.93,196.92,0.11,430.18,,,
2018-12-17 00:45:00,7080.31,-492.24,,,6179.71,,0.0,0.12,0.0,,,6.96,197.67,0.11,436.56,,,
2018-12-17 00:50:00,7077.08,-539.19,,,6140.13,,0.0,0.12,0.0,,,7.25,198.8,0.11,436.15,,,
2018-12-17 00:55:00,6992.25,-525.41,,,6037.32,,0.0,0.12,0.0,,,6.96,200.13,0.11,452.81,,,
2018-12-17 01:00:00,6927.31,-503.67,,,5978.31,,0.0,0.12,0.0,,,7.22,200.2,0.11,449.27,71.18,21.9,0.0
2018-12-17 01:05:00,6819.36,-548.19,,,5907.07,,0.0,0.13,0.0,,,6.93,200.11,0.11,452.6,,,
2018-12-17 01:10:00,6734.51,-580.71,,,5815.66,,0.0,0.12,0.0,,,7.25,198.96,0.11,444.56,,,
2018-12-17 01:15:00,6765.95,-728.17,,,5647.75,,0.0,0.04,0.0,,,6.79,200.79,0.11,435.74,,,
2018-12-17 01:20:00,6779.14,-780.28,,,5558.97,,0.0,0.12,0.0,,,6.79,197.87,0.11,432.91,,,
2018-12-17 01:25:00,6678.58,-763.1,,,5486.22,,0.0,0.12,0.0,,,7.08,199.56,0.11,435.26,,,
2018-12-17 01:30:00,6679.88,-842.27,,,5438.11,,0.0,0.13,0.0,,,7.14,198.7,0.11,429.99,66.16,21.9,0.0
2018-12-17 01:35:00,6700.29,-860.41,,,5383.13,,0.0,0.13,0.0,,,6.96,199.15,0.11,431.14,,,
2018-12-17 01:40:00,6627.7,-824.49,,,5342.54,,0.0,0.12,0.0,,,6.93,199.45,0.11,425.92,,,
2018-12-17 01:45:00,6663.13,-874.49,,,5321.4,,0.0,0.13,0.0,,,6.87,197.92,0.11,437.46,,,
2018-12-17 01:50:00,6617.95,-882.15,,,5305.34,,0.0,0.12,0.0,,,7.02,199.79,0.11,444.42,,,
2018-12-17 01:55:00,6593.13,-928.92,,,5211.54,,0.0,0.04,0.0,,,6.96,199.21,0.11,447.06,,,
2018-12-17 02:00:00,6619.05,-982.83,,,5183.82,,0.0,0.14,0.0,,,6.99,199.21,0.11,444.5,73.64,21.9,0.0
2018-12-17 02:05:00,6530.17,-918.29,,,5144.84,,0.0,0.12,0.0,,,7.14,199.45,0.11,445.07,,,
2018-12-17 02:10:00,6541.41,-900.95,,,5158.08,,0.0,0.12,0.0,,,6.93,198.1,0.11,454.47,,,
2018-12-17 02:15:00,6603.16,-991.47,,,5158.63,,0.0,0.15,0.0,,,7.05,198.0,0.11,443.01,,,
2018-12-17 02:20:00,6581.01,-1009.07,,,5127.98,,0.0,0.15,0.0,,,6.87,199.34,0.11,438.06,,,
2018-12-17 02:25:00,6492.36,-948.3,,,5078.9,,0.0,0.01,0.0,,,6.87,199.6,0.11,413.07,,,
2018-12-17 02:30:00,6506.41,-962.64,,,5088.4,,0.0,0.15,0.0,,,6.96,198.75,0.11,416.49,75.21,21.6,0.0
2018-12-17 02:35:00,6485.09,-980.1,,,5084.31,,0.0,0.12,0.0,,,7.17,198.66,0.11,406.4,,,
2018-12-17 02:40:00,6511.2,-1022.57,,,5069.25,,0.0,0.12,0.0,,,6.79,198.56,0.11,395.41,,,
2018-12-17 02:45:00,6452.19,-978.21,,,5036.64,,0.0,0.12,0.0,,,6.96,201.67,0.11,371.79,,,
2018-12-17 02:50:00,6538.67,-1079.94,,,5079.14,,0.0,0.12,0.0,,,7.08,198.39,0.11,339.29,,,
2018-12-17 02:55:00,6468.78,-1040.56,,,5069.64,,0.0,0.13,0.0,,,6.76,198.96,0.11,318.43,,,
2018-12-17 03:00:00,6487.53,-1064.88,,,5081.44,,0.0,0.08,0.0,,,6.96,198.22,0.11,319.87,78.54,21.7,0.0
2018-12-17 03:05:00,6538.87,-1111.35,,,5061.59,,0.0,0.12,0.0,,,6.87,199.7,0.11,323.37,,,
2018-12-17 03:10:00,6451.5,-1040.42,,,5053.44,,0.0,0.12,0.0,,,6.99,199.31,0.11,322.47,,,
2018-12-17 03:15:00,6400.72,-1004.39,,,5027.38,,0.0,0.12,0.0,,,6.93,198.96,0.11,328.87,,,
2018-12-17 03:20:00,6485.71,-1067.18,,,5054.24,,0.0,0.12,0.0,,,7.11,197.27,0.11,323.94,,,
2018-12-17 03:25:00,6495.23,-1069.08,,,5042.44,,0.0,0.12,0.0,,,7.02,198.47,0.11,317.07,,,
2018-12-17 03:30:00,6512.4,-1083.37,,,5085.13,,0.0,0.01,0.0,,,6.96,198.41,0.11,304.7,80.64,21.7,0.0
2018-12-17 03:35:00,6524.01,-1069.85,,,5085.62,,0.0,0.13,0.0,,,6.96,199.31,0.11,284.64,,,
2018-12-17 03:40:00,6517.11,-1064.14,,,5141.54,,0.0,0.12,0.0,,,6.82,199.06,0.11,279.97,,,
2018-12-17 03:45:00,6576.0,-1103.63,,,5122.31,,0.0,0.12,0.0,,,7.11,198.31,0.11,269.74,,,
2018-12-17 03:50:00,6558.6,-1085.66,,,5164.17,,0.0,0.01,0.0,,,6.87,199.16,0.11,273.03,,,
2018-12-17 03:55:00,6545.1,-1046.87,,,5133.15,,0.0,0.15,0.0,,,6.93,199.25,0.11,263.76,,,
2018-12-17 04:00:00,6580.76,-1053.16,,,5193.04,,0.0,0.12,0.0,,,7.02,198.72,0.11,260.76,80.59,21.2,0.0
2018-12-17 04:05:00,6575.94,-932.33,,,5228.61,,0.0,0.01,0.0,,,7.14,198.26,0.11,246.14,,,
2018-12-17 04:10:00,6631.73,-886.65,,,5342.66,,0.0,5.15,0.0,,,6.82,200.63,0.11,241.7,,,
2018-12-17 04:15:00,6719.2,-913.06,,,5458.69,,0.0,5.12,0.0,,,6.9,198.56,0.11,246.31,,,
2018-12-17 04:20:00,6716.65,-864.12,,,5500.46,,0.0,5.04,0.0,,,7.11,199.46,0.11,246.45,,,
2018-12-17 04:25:00,6831.87,-864.66,,,5572.0,,0.0,54.15,0.0,,,7.14,198.87,0.11,256.58,,,
2018-12-17 04:30:00,6783.08,-784.18,,,5598.9,,0.0,54.12,0.0,,,6.87,199.96,0.11,246.76,77.35,21.1,0.0
2018-12-17 04:35:00,6783.8,-712.66,,,5668.39,,0.0,52.01,0.0,,,6.82,197.87,0.11,239.1,,,
2018-12-17 04:40:00,6596.32,-504.56,,,5706.38,,0.0,95.13,0.0,,,6.9,0.0,0.11,236.85,,,
2018-12-17 04:45:00,6630.85,-455.38,,,5684.07,,0.0,189.01,0.0,,,6.93,0.0,0.11,232.12,,,
2018-12-17 04:50:00,6664.73,-441.02,,,5726.41,,0.0,191.01,0.0,,,7.17,0.0,0.11,214.12,,,
2018-12-17 04:55:00,6678.07,-470.45,,,5762.6,,0.0,188.12,0.0,,,6.82,0.0,0.11,203.74,,,
2018-12-17 05:00:00,6833.7,-522.57,,,5824.6,,0.0,192.01,0.0,,,7.08,0.0,0.21,204.93,63.84,21.0,5.54
2018-12-17 05:05:00,6920.7,-515.02,,,5903.44,,0.0,190.04,0.0,,,7.08,0.0,0.52,220.48,,,
2018-12-17 05:10:00,7063.33,-472.34,,,5956.51,,0.0,211.08,0.0,,,6.99,0.0,1.23,226.86,,,
2018-12-17 05:15:00,7123.8,-446.16,,,6052.94,,0.01,270.08,0.0,,,6.9,0.0,2.6,217.54,,,
2018-12-17 05:20:00,7277.04,-541.98,,,6107.68,,0.01,299.08,0.0,,,7.08,0.0,4.73,210.02,,,
2018-12-17 05:25:00,7333.25,-538.76,,,6183.77,,0.01,299.14,0.0,,,6.99,0.0,7.54,212.29,,,
2018-12-17 05:30:00,7372.55,-488.83,,,6252.35,,0.01,299.16,0.0,,,7.11,0.0,13.64,212.83,75.1,21.0,45.01
2018-12-17 05:35:00,7407.95,-492.37,,,6321.28,,0.01,319.12,0.0,,,6.87,0.0,26.96,202.93,,,
2018-12-17 05:40:00,7501.34,-454.4,,,6351.61,,0.01,299.13,0.0,,,6.9,0.0,35.38,197.86,,,
2018-12-17 05:45:00,7559.19,-445.56,,,6381.4,,0.01,359.15,0.0,,,6.9,0.0,47.54,200.66,,,
2018-12-17 05:50:00,7656.84,-431.01,,,6419.53,,0.01,392.12,0.0,,,45.76,0.0,60.63,192.6,,,
2018-12-17 05:55:00,7725.0,-440.94,,,6476.17,,0.01,398.12,0.0,,,128.21,0.0,75.69,186.25,,,
2018-12-17 06:00:00,7760.8,-443.82,,,6466.41,,0.0,344.16,0.0,,,194.65,0.0,105.25,186.82,79.13,21.0,117.48
2018-12-17 06:05:00,7793.75,-508.71,,,6470.41,,0.0,301.13,0.0,,,201.87,0.0,118.49,183.97,,,
2018-12-17 06:10:00,7859.97,-415.3,,,6513.05,,0.0,243.17,0.0,,,208.2,0.0,137.4,181.49,,,
2018-12-17 06:15:00,7965.44,-435.01,,,6527.21,,0.0,286.15,0.0,,,242.46,0.0,154.08,183.29,,,
2018-12-17 06:20:00,8035.74,-413.35,,,6542.58,,0.0,352.14,0.0,,,242.92,0.0,168.37,176.47,,,
2018-12-17 06:25:00,8078.54,-406.45,,,6576.68,,0.0,393.18,0.0,,,239.73,0.0,196.07,162.92,,,
2018-12-17 06:30:00,8186.78,-345.16,,,6583.7,,0.0,399.16,0.0,,,242.31,0.0,224.48,146.15,95.93,21.7,213.24
2018-12-17 06:35:00,8203.28,-456.81,,,6636.09,,0.0,399.16,0.0,,,365.59,0.0,241.58,128.19,,,
2018-12-17 06:40:00,8301.14,-552.96,,,6646.65,,0.0,399.17,0.0,,,313.23,0.0,259.63,114.05,,,
2018-12-17 06:45:00,8366.95,-477.73,,,6626.29,,0.0,399.16,0.0,,,275.3,0.0,277.61,101.18,,,
2018-12-17 06:50:00,8354.65,-509.1,,,6666.77,,0.0,398.17,0.0,,,387.37,0.0,288.24,86.94,,,
2018-12-17 06:55:00,8402.95,-471.19,,,6677.19,,0.0,398.15,0.0,,,332.73,0.0,303.74,74.25,,,
2018-12-17 07:00:00,8395.24,-491.53,,,6670.3,,0.0,398.13,0.0,,,433.4,0.0,313.68,66.61,106.25,23.3,351.86
2018-12-17 07:05:00,8457.78,-332.89,,,6647.24,,0.0,398.2,0.0,,,431.7,0.0,326.03,64.04,,,
2018-12-17 07:10:00,8509.68,-329.41,,,6620.15,,0.0,398.16,0.0,,,597.75,0.0,337.22,59.78,,,
2018-12-17 07:15:00,8608.29,-449.93,,,6597.32,,0.0,396.15,0.0,,,754.63,0.0,347.67,62.96,,,
2018-12-17 07:20:00,8631.79,-504.09,,,6581.11,,0.0,398.17,0.0,,,704.19,0.0,356.47,54.86,,,
2018-12-17 07:25:00,8661.0,-544.53,,,6614.28,,0.0,398.14,0.0,,,703.14,0.0,366.18,46.31,,,
2018-12-17 07:30:00,8647.89,-530.96,,,6620.91,,0.01,397.15,0.0,,,690.38,0.0,374.19,48.06,91.13,24.8,488.39
2018-12-17 07:35:00,8620.5,-523.07,,,6549.6,,0.01,397.19,0.0,,,685.19,0.0,381.95,49.84,,,
2018-12-17 07:40:00,8701.09,-571.41,,,6598.39,,0.01,398.15,0.0,,,706.14,0.0,389.34,50.45,,,
2018-12-17 07:45:00,8682.59,-571.83,,,6553.7,,0.01,396.16,0.0,,,679.39,0.0,395.71,54.82,,,
2018-12-17 07:50:00,8734.5,-595.02,,,6560.83,,0.01,396.18,0.0,,,699.84,0.0,401.47,52.3,,,
2018-12-17 07:55:00,8782.92,-661.0,,,6566.46,,0.01,396.16,0.0,,,695.6,0.0,407.76,53.88,,,
2018-12-17 08:00:00,8788.46,-626.27,,,6587.96,,0.01,396.18,0.0,,,700.26,0.0,413.56,55.14,94.95,25.8,615.43
2018-12-17 08:05:00,8790.77,-599.78,,,6546.52,,0.01,396.15,0.0,,,686.62,0.0,419.0,56.54,,,
2018-12-17 08:10:00,8870.28,-645.96,,,6594.66,,0.01,396.12,0.0,,,696.36,0.0,424.28,53.98,,,
2018-12-17 08:15:00,8852.0,-615.88,,,6619.84,,0.0,398.18,0.0,,,690.13,0.0,427.75,55.14,,,
2018-12-17 08:20:00,8893.28,-650.22,,,6636.29,,0.0,398.16,0.0,,,692.52,0.0,433.57,62.97,,,
2018-12-17 08:25:00,8897.59,-635.86,,,6623.19,,0.0,397.17,0.0,,,688.57,0.0,438.11,67.36,,,
2018-12-17 08:30:00,8912.24,-634.1,,,6646.17,,0.0,399.14,0.0,,,692.08,0.0,442.34,78.18,101.76,27.7,767.78
2018-12-17 08:35:00,8944.4,-642.67,,,6656.07,,0.0,399.15,0.0,,,698.29,0.0,446.75,84.67,,,
2018-12-17 08:40:00,8908.96,-593.81,,,6656.72,,0.0,399.15,0.0,,,698.24,0.0,451.04,86.14,,,
2018-12-17 08:45:00,8940.34,-621.62,,,6642.49,,0.0,399.17,0.0,,,693.03,0.0,454.33,96.41,,,
2018-12-17 08:50:00,8984.69,-668.6,,,6632.25,,0.0,397.14,0.0,,,693.06,0.0,453.68,99.55,,,
2018-12-17 08:55:00,8984.85,-657.33,,,6628.9,,0.0,399.08,0.0,,,687.83,0.0,461.52,110.1,,,
2018-12-17 09:00:00,8987.06,-651.71,,,6631.47,,0.0,397.15,0.0,,,690.29,0.0,428.57,124.67,108.67,28.4,895.32
2018-12-17 09:05:00,8970.89,-577.18,,,6620.39,,0.0,397.14,0.0,,,703.68,0.0,324.93,138.52,,,
2018-12-17 09:10:00,9043.31,-669.03,,,6626.45,,0.0,397.15,0.0,,,831.86,0.0,328.39,165.56,,,
2018-12-17 09:15:00,9021.88,-636.14,,,6647.64,,0.0,397.13,0.0,,,804.62,0.0,331.58,176.7,,,
