,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-07-16 00:05:00,8658.02,-1078.93,,,6711.27,,0.05,0.04,0.0,,,524.63,41.98,0.0,343.47,,,
2018-07-16 00:10:00,8711.66,-1153.89,,,6706.87,,0.05,0.15,0.0,,,465.27,41.88,0.0,343.02,,,
2018-07-16 00:15:00,8669.83,-1124.66,,,6773.71,,0.05,0.12,0.0,,,398.34,42.18,0.0,347.78,,,
2018-07-16 00:20:00,8621.95,-1122.68,,,6839.4,,0.05,0.12,0.0,,,343.46,42.42,0.0,362.45,,,
2018-07-16 00:25:00,8550.0,-1157.58,,,6785.82,,0.05,0.12,0.0,,,258.95,42.37,0.0,365.14,,,
2018-07-16 00:30:00,8580.65,-1155.08,,,6800.86,,0.05,0.15,0.0,,,191.7,41.93,0.0,365.42,62.66,7.7,0.0
2018-07-16 00:35:00,8469.63,-1186.2,,,6847.09,,0.05,0.08,0.0,,,120.33,42.23,0.0,382.17,,,
2018-07-16 00:40:00,8455.01,-1245.39,,,6860.8,,0.05,0.16,0.0,,,23.3,42.08,0.0,383.91,,,
2018-07-16 00:45:00,8439.69,-1253.6,,,6818.42,,0.05,0.12,0.0,,,17.21,41.93,0.0,387.9,,,
2018-07-16 00:50:00,8402.09,-1258.45,,,6777.0,,0.05,0.16,0.0,,,17.16,41.98,0.0,393.5,,,
2018-07-16 00:55:00,8293.45,-1271.21,,,6683.53,,0.05,0.04,0.0,,,17.1,42.08,0.0,393.51,,,
2018-07-16 01:00:00,8377.81,-1348.1,,,6635.2,,0.05,0.16,0.0,,,16.9,41.93,0.0,402.18,61.43,7.5,0.0
2018-07-16 01:05:00,8364.86,-1363.14,,,6610.17,,0.05,0.12,0.0,,,17.07,42.03,0.0,407.26,,,
2018-07-16 01:10:00,8299.19,-1286.74,,,6581.59,,0.05,0.15,0.0,,,17.27,41.83,0.0,424.7,,,
2018-07-16 01:15:00,8237.46,-1288.38,,,6513.31,,0.05,0.13,0.0,,,17.31,41.98,0.0,434.72,,,
2018-07-16 01:20:00,8239.09,-1323.49,,,6471.53,,0.05,0.15,0.0,,,17.27,41.88,0.0,444.26,,,
2018-07-16 01:25:00,8232.61,-1335.41,,,6425.77,,0.05,0.04,0.0,,,17.27,41.98,0.0,449.51,,,
2018-07-16 01:30:00,8172.91,-1333.08,,,6414.9,,0.05,0.15,0.0,,,17.48,42.28,0.0,454.96,62.43,8.0,0.0
2018-07-16 01:35:00,8128.79,-1339.33,,,6343.04,,0.05,0.12,0.0,,,17.19,42.28,0.0,468.35,,,
2018-07-16 01:40:00,8125.33,-1375.1,,,6286.51,,0.05,0.12,0.0,,,17.16,41.93,0.0,474.56,,,
2018-07-16 01:45:00,8029.68,-1412.03,,,6157.14,,0.05,0.15,0.0,,,17.63,42.33,0.0,482.15,,,
2018-07-16 01:50:00,8011.45,-1318.3,,,6078.19,,0.05,0.12,0.0,,,17.16,41.93,0.0,481.04,,,
