,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-11-26 00:05:00,6589.09,467.82,,,6591.03,,0.02,0.16,0.0,,,98.61,0.0,0.24,351.15,,,
2018-11-26 00:10:00,6595.59,493.89,,,6548.78,,0.02,0.04,0.0,,,96.8,0.0,0.24,336.97,,,
2018-11-26 00:15:00,6660.68,468.26,,,6663.65,,0.02,0.04,0.0,,,99.5,42.91,0.24,329.75,,,
2018-11-26 00:20:00,6651.32,447.57,,,6670.69,,0.02,0.15,0.0,,,99.39,79.57,0.24,329.03,,,
2018-11-26 00:25:00,6582.55,494.04,,,6618.68,,0.02,0.18,0.0,,,98.6,79.66,0.24,336.86,,,
2018-11-26 00:30:00,6532.96,502.59,,,6599.84,,0.02,0.01,0.0,,,98.51,79.37,0.24,334.63,58.93,17.5,0.0
2018-11-26 00:35:00,6582.7,355.8,,,6588.31,,0.02,0.12,0.0,,,98.89,79.17,0.24,325.24,,,
2018-11-26 00:40:00,6578.88,447.98,,,6524.31,,0.02,0.17,0.0,,,99.0,79.37,0.24,314.31,,,
2018-11-26 00:45:00,6572.8,457.71,,,6596.32,,0.02,0.15,0.0,,,95.91,80.25,0.24,305.82,,,
2018-11-26 00:50:00,6559.33,462.96,,,6625.97,,0.02,0.04,0.0,,,99.09,79.57,0.24,301.96,,,
2018-11-26 00:55:00,6498.8,495.05,,,6598.3,,0.02,0.15,0.0,,,98.1,79.66,0.24,297.23,,,
2018-11-26 01:00:00,6425.51,437.9,,,6540.94,,0.02,0.14,0.0,,,97.8,79.96,0.24,293.55,72.7,17.2,0.0
2018-11-26 01:05:00,6421.14,416.61,,,6486.05,,0.02,0.12,0.0,,,98.31,79.47,0.24,289.9,,,
2018-11-26 01:10:00,6403.58,388.27,,,6478.89,,0.02,0.12,0.0,,,99.18,79.76,0.24,293.08,,,
2018-11-26 01:15:00,6362.37,381.31,,,6366.57,,0.02,0.15,0.0,,,98.11,120.72,0.24,292.83,,,
2018-11-26 01:20:00,6316.86,366.69,,,6353.4,,0.02,0.12,0.0,,,97.6,121.45,0.24,293.81,,,
2018-11-26 01:25:00,6259.71,410.91,,,6266.96,,0.02,0.01,0.0,,,98.11,120.72,0.24,299.57,,,
2018-11-26 01:30:00,6271.2,307.85,,,6236.43,,0.02,0.13,0.0,,,95.97,121.99,0.24,308.75,59.1,17.0,0.0
2018-11-26 01:35:00,6238.86,362.69,,,6199.44,,0.02,0.15,0.0,,,98.5,120.33,0.24,305.45,,,
2018-11-26 01:40:00,6233.31,354.72,,,6178.56,,0.02,0.12,0.0,,,97.22,120.38,0.24,305.36,,,
2018-11-26 01:45:00,6228.57,332.08,,,6172.91,,0.02,0.12,0.0,,,99.3,120.67,0.24,308.44,,,
2018-11-26 01:50:00,6182.14,315.75,,,6148.71,,0.02,0.14,0.0,,,98.99,121.5,0.24,316.61,,,
2018-11-26 01:55:00,6164.3,381.96,,,6053.69,,0.02,0.12,0.0,,,98.99,120.62,0.24,335.56,,,
