,DEMAND,NETINTERCHANGE,BATTERY,BIOMASS,BLACK_COAL,BROWN_COAL,DISTILLATE,GAS_CCGT,GAS_OCGT,GAS_RECIP,GAS_STEAM,HYDRO,PUMPS,SOLAR,WIND,PRICE,TEMPERATURE,ROOFTOP_SOLAR
2018-10-01 00:05:00,7156.27,-115.1,,,6315.71,,0.04,0.12,0.0,,,104.44,0.0,0.24,442.91,,,
2018-10-01 00:10:00,7232.42,-189.92,,,6412.28,,0.04,0.18,0.0,,,104.23,112.1,0.24,431.13,,,
2018-10-01 00:15:00,7289.86,-180.84,,,6517.01,,0.04,0.12,0.0,,,96.64,211.4,0.24,437.76,,,
2018-10-01 00:20:00,7250.98,-254.94,,,6516.71,,0.04,0.01,0.0,,,105.03,194.8,0.24,433.75,,,
2018-10-01 00:25:00,7151.69,-243.86,,,6418.47,,0.04,0.18,0.0,,,104.43,192.9,0.24,435.18,,,
2018-10-01 00:30:00,7144.34,-258.67,,,6345.67,,0.04,0.14,0.0,,,104.44,193.9,0.24,426.0,60.85,12.5,0.0
2018-10-01 00:35:00,7199.79,-290.21,,,6289.61,,0.04,0.01,0.0,,,103.89,194.2,0.24,419.08,,,
2018-10-01 00:40:00,7292.13,-306.78,,,6364.21,,0.04,0.01,0.0,,,74.04,315.8,0.24,423.37,,,
2018-10-01 00:45:00,7314.37,-363.93,,,6469.01,,0.05,0.21,0.0,,,74.08,418.2,0.24,401.94,,,
2018-10-01 00:50:00,7319.12,-384.63,,,6421.76,,0.05,0.12,0.0,,,103.62,390.9,0.24,398.13,,,
2018-10-01 00:55:00,7261.64,-386.85,,,6394.2,,0.05,0.12,0.0,,,105.09,393.7,0.24,384.96,,,
2018-10-01 01:00:00,7279.38,-363.39,,,6384.98,,0.05,0.15,0.0,,,104.91,388.4,0.24,383.42,60.34,12.3,0.0
2018-10-01 01:05:00,7312.91,-372.18,,,6365.09,,0.05,0.15,0.0,,,105.19,392.3,0.24,392.2,,,
2018-10-01 01:10:00,7341.57,-383.34,,,6387.99,,0.05,0.04,0.0,,,104.7,472.4,0.24,393.15,,,
